x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-220935018,-96683705,1066,1,rock,oyster-reef-bank,0,2000,33,-1,0,4945922
-220922732,-96684210,1061,1,rock,coral-rubble-bank,0,1800,35,-1,0,4945927
-220905518,-96681658,1036,1,rock,beachrock-slab,0,2200,46,-1,0,4945952
-220901428,-96683886,1237,1,tree,coast-palm,0,10000,44,-1,0,4945751
-220888845,-96680301,980,1,tree,casuarina,0,15000,40,-1,0,4946008
-220880967,-96683705,557,1,rock,boulder-beach,0,3000,33,-1,0,4946431
-220858069,-96680967,240,1,rock,beachrock-slab,0,2200,60,-1,0,4946748
-220848494,-96682339,268,1,tree,monterey-cypress,0,12000,60,-1,0,4946720
-220844770,-96684329,-92,1,rock,coral-rubble-bank,0,1800,51,-1,92,4947080
-220837598,-96684999,88,1,rock,coquina-shell-rock,0,1400,48,-1,0,4946900
-220826959,-96681563,352,1,rock,beachrock-slab,0,2200,52,-1,0,4946636
-220807847,-96684760,1518,1,tree,maritime-pine,0,20000,36,-1,0,4945470
-220779400,-96681808,1197,1,rock,coral-rubble-bank,0,1800,8,-1,0,4945791
-221041496,-96676446,1362,1,rock,chalk-cliff-foot,0,2800,5,-1,0,4945626
-221037582,-96675284,1300,1,rock,coral-rubble-bank,0,1800,2,-1,0,4945688
-221032309,-96678644,1570,1,rock,coquina-shell-rock,0,1400,12,-1,0,4945418
-221022662,-96679794,1455,1,tree,monterey-cypress,0,12000,15,-1,0,4945533
-221019256,-96678459,977,1,rock,coral-rubble-bank,0,1800,16,-1,0,4946011
-220960428,-96678371,470,1,tree,casuarina,0,15000,45,-1,0,4946518
-220956162,-96678330,530,1,tree,casuarina,0,15000,44,-1,0,4946458
-220953440,-96675492,533,1,tree,monterey-cypress,0,12000,44,-1,0,4946455
-220934163,-96675412,717,1,rock,rockpool-platform,0,2600,35,-1,0,4946271
-220895390,-96679923,567,1,tree,monterey-cypress,0,12000,46,-1,0,4946421
-220893887,-96675485,560,1,rock,oyster-reef-bank,0,2000,46,-1,0,4946428
-220866339,-96679805,483,1,rock,coral-rubble-bank,0,1800,42,-1,0,4946505
-220852411,-96676579,603,1,tree,stone-pine,0,18000,62,-1,0,4946385
-220849542,-96678318,303,1,rock,oyster-reef-bank,0,2000,63,-1,0,4946685
-220827383,-96676562,568,1,rock,beachrock-slab,0,2200,49,-1,0,4946420
-220770568,-96677057,949,1,rock,coquina-shell-rock,0,1400,0,-1,0,4946039
-220768308,-96675944,953,1,tree,coast-palm,0,10000,2,-1,0,4946035
-221037242,-96674182,1435,1,rock,boulder-beach,0,3000,2,-1,0,4945553
-221031215,-96671443,1483,1,rock,beachrock-slab,0,2200,4,-1,0,4945505
-221008158,-96671479,957,1,rock,reef-flat-pavement,0,3000,21,-1,0,4946031
-220999041,-96674639,686,1,rock,coral-rubble-bank,0,1800,34,-1,0,4946302
-220977903,-96672380,335,1,rock,coquina-shell-rock,0,1400,50,-1,0,4946653
-220970889,-96674606,324,1,tree,coast-palm,0,10000,45,-1,0,4946664
-220967394,-96670614,300,1,rock,boulder-beach,0,3000,41,-1,0,4946688
-220948391,-96670029,306,1,tree,coast-palm,0,10000,39,-1,0,4946682
-220926851,-96671616,674,1,rock,coral-rubble-bank,0,1800,36,-1,0,4946314
-220913586,-96673552,280,1,rock,coral-rubble-bank,0,1800,44,-1,0,4946708
-220876013,-96671399,786,1,rock,coquina-shell-rock,0,1400,22,-1,0,4946202
-220872213,-96674114,633,1,rock,beachrock-slab,0,2200,18,-1,0,4946355
-220866366,-96672344,1016,1,rock,beachrock-slab,0,2200,35,-1,0,4945972
-220851353,-96674879,733,1,rock,oyster-reef-bank,0,2000,61,-1,0,4946255
-220848690,-96671823,1047,1,tree,coast-palm,0,10000,58,-1,0,4945941
-220823272,-96671634,563,1,rock,boulder-beach,0,3000,40,-1,0,4946425
-220815845,-96674390,715,1,tree,maritime-pine,0,20000,37,-1,0,4946273
-220803315,-96671630,1232,1,rock,coral-rubble-bank,0,1800,14,-1,0,4945756
-221043656,-96666763,1086,1,tree,maritime-pine,0,20000,18,-1,0,4945902
-221039316,-96666265,1210,1,rock,coral-rubble-bank,0,1800,20,-1,0,4945778
-221027347,-96668835,1378,1,rock,reef-flat-pavement,0,3000,6,-1,0,4945610
-221020922,-96669341,1150,1,tree,maritime-pine,0,20000,4,-1,0,4945838
-220996757,-96668509,862,1,tree,maritime-pine,0,20000,48,-1,0,4946126
-220984897,-96668488,219,1,rock,boulder-beach,0,3000,55,-1,0,4946769
-220946708,-96666412,67,1,tree,casuarina,0,15000,34,-1,0,4946921
-220920605,-96666620,234,1,rock,coral-rubble-bank,0,1800,36,-1,0,4946754
-220911996,-96669143,255,1,rock,coral-rubble-bank,0,1800,43,-1,0,4946733
-220891662,-96667659,242,1,rock,beachrock-slab,0,2200,47,-1,0,4946746
-220884487,-96668975,446,1,rock,rockpool-platform,0,2600,46,-1,0,4946542
-220800155,-96668997,1162,1,rock,boulder-beach,0,3000,7,-1,0,4945826
-220796265,-96666414,1210,1,tree,coast-palm,0,10000,4,-1,0,4945778
-220766928,-96665443,969,1,rock,submerged-limestone-pavement,0,3000,6,-1,0,4946019
-221033590,-96660438,995,1,rock,chalk-cliff-foot,0,2800,31,-1,0,4945993
-221027393,-96664058,1203,1,rock,coquina-shell-rock,0,1400,17,-1,0,4945785
-221019742,-96662913,1178,1,tree,monterey-cypress,0,12000,15,-1,0,4945810
-221005898,-96663098,712,1,tree,maritime-pine,0,20000,42,-1,0,4946276
-220990317,-96662813,337,1,tree,coast-palm,0,10000,56,-1,0,4946651
-220980292,-96660372,-133,1,rock,submerged-granite-boulder,0,1600,40,-1,133,4947121
-220946729,-96662213,18,1,rock,pillow-lava-mound,0,2200,27,-1,0,4946970
-220924237,-96662978,255,1,tree,stone-pine,0,18000,28,-1,0,4946733
-220918758,-96664047,204,1,tree,coast-palm,0,10000,34,-1,0,4946784
-220913422,-96661787,44,1,rock,tafoni-sandstone,0,3600,32,-1,0,4946944
-220879077,-96662150,548,1,tree,maritime-pine,0,20000,51,-1,0,4946440
-220861136,-96660471,1105,1,rock,pillow-lava-mound,0,2200,29,-1,0,4945883
-220836263,-96664444,833,1,rock,pillow-lava-mound,0,2200,41,-1,0,4946155
-220830172,-96664787,995,1,rock,boulder-beach,0,3000,34,-1,0,4945993
-220801270,-96663015,1144,1,rock,chalk-outcrop,0,1600,2,-1,0,4945844
-220794709,-96664531,1034,1,tree,stone-pine,0,18000,3,-1,0,4945954
-221000660,-96655574,998,1,rock,beachrock-slab,0,2200,56,-1,0,4945990
-220993001,-96655762,366,1,rock,coral-rubble-bank,0,1800,54,-1,0,4946622
-220973261,-96658230,-128,1,tree,coast-palm,0,10000,22,-1,128,4947116
-220942586,-96659354,91,1,rock,coral-rubble-bank,0,1800,20,-1,0,4946897
-220928797,-96656266,206,1,tree,casuarina,0,15000,13,-1,0,4946782
-220922556,-96659710,-66,1,rock,submerged-granite-boulder,0,1600,22,-1,66,4947054
-220904041,-96657507,-138,1,rock,oyster-reef-bank,0,2000,13,-1,138,4947126
-220897575,-96658156,-213,1,rock,oyster-reef-bank,0,2000,18,-1,213,4947201
-220888949,-96655384,-45,1,tree,coast-palm,0,10000,31,-1,45,4947033
-220842670,-96659189,1621,1,rock,reef-flat-pavement,0,3000,14,-1,0,4945367
-220832178,-96659142,1191,1,tree,maritime-pine,0,20000,23,-1,0,4945797
-220790071,-96657994,1106,1,tree,maritime-pine,0,20000,5,-1,0,4945882
-220783377,-96657826,940,1,tree,maritime-pine,0,20000,4,-1,0,4946048
-220779201,-96656791,1102,1,rock,boulder-beach,0,3000,3,-1,0,4945886
-220770264,-96658374,974,1,rock,beachrock-slab,0,2200,6,-1,0,4946014
-221020579,-96651981,847,1,rock,coquina-shell-rock,0,1400,36,-1,0,4946141
-221013469,-96651582,1137,1,rock,oyster-reef-bank,0,2000,45,-1,0,4945851
-221009537,-96652718,1076,1,rock,coral-rubble-bank,0,1800,50,-1,0,4945912
-221000690,-96650734,711,1,rock,reef-flat-pavement,0,3000,55,-1,0,4946277
-220991631,-96651342,239,1,tree,maritime-pine,0,20000,46,-1,0,4946749
-220972855,-96654019,-178,1,rock,boulder-reef,0,2200,10,-1,178,4947166
-220959207,-96652743,-195,1,tree,coast-palm,0,10000,7,-1,195,4947183
-220951136,-96653090,-123,1,rock,coral-rubble-bank,0,1800,11,-1,123,4947111
-220946321,-96651747,-88,1,tree,coast-palm,0,10000,7,-1,88,4947076
-220927404,-96653015,35,1,rock,coral-rubble-bank,0,1800,9,-1,0,4946953
-220920378,-96654006,-18,1,tree,coast-palm,0,10000,12,-1,18,4947006
-220898409,-96653909,-283,1,rock,submerged-granite-boulder,0,1600,6,-1,283,4947271
-220893936,-96654788,-139,1,tree,coast-palm,0,10000,18,-1,139,4947127
-220889293,-96650151,12,1,rock,boulder-beach,0,3000,16,-1,0,4946976
-220852634,-96653868,1128,1,rock,boulder-beach,0,3000,40,-1,0,4945860
-220832809,-96650998,1161,1,rock,oyster-reef-bank,0,2000,2,-1,0,4945827
-220825001,-96651635,1018,1,rock,coquina-shell-rock,0,1400,10,-1,0,4945970
-220816968,-96651353,1040,1,rock,boulder-beach,0,3000,11,-1,0,4945948
-220798967,-96654699,930,1,rock,rockpool-platform,0,2600,3,-1,0,4946058
-220774595,-96650318,1042,1,tree,maritime-pine,0,20000,4,-1,0,4945946
-221015128,-96646292,731,1,rock,lava-tube-bench,0,3400,46,-1,0,4946257
-221003640,-96646580,1057,1,rock,coquina-shell-rock,0,1400,52,-1,0,4945931
-220971372,-96645247,-135,1,rock,submerged-limestone-pavement,0,3000,11,-1,135,4947123
-220967093,-96645039,-65,1,rock,oyster-reef-bank,0,2000,9,-1,65,4947053
-220955790,-96649251,-151,1,rock,submerged-limestone-pavement,0,3000,8,-1,151,4947139
-220906141,-96649303,-122,1,rock,reef-flat-pavement,0,3000,9,-1,122,4947110
-220895215,-96648167,-87,1,rock,coral-rubble-bank,0,1800,12,-1,87,4947075
-220873742,-96646330,167,1,rock,coral-rubble-bank,0,1800,52,-1,0,4946821
-220853302,-96646709,426,1,tree,maritime-pine,0,20000,65,-1,0,4946562
-220845185,-96646618,662,1,rock,coral-rubble-bank,0,1800,49,-1,0,4946326
-220824777,-96647650,1344,1,tree,monterey-cypress,0,12000,3,-1,0,4945644
-220804957,-96645189,1091,1,rock,beachrock-slab,0,2200,8,-1,0,4945897
-220796386,-96646718,901,1,tree,casuarina,0,15000,5,-1,0,4946087
-221032227,-96641449,359,1,rock,reef-flat-pavement,0,3000,43,-1,0,4946629
-221016699,-96640884,629,1,tree,maritime-pine,0,20000,44,-1,0,4946359
-220963154,-96643629,-95,1,rock,oyster-reef-bank,0,2000,12,-1,95,4947083
-220946262,-96643320,-194,1,rock,boulder-reef,0,2200,6,-1,194,4947182
-220904036,-96640096,-95,1,tree,coast-palm,0,10000,12,-1,95,4947083
-220890363,-96644249,39,1,rock,coral-rubble-bank,0,1800,12,-1,0,4946949
-220884615,-96644922,40,1,rock,coral-rubble-bank,0,1800,19,-1,0,4946948
-220877538,-96641018,74,1,tree,coast-palm,0,10000,27,-1,0,4946914
-220871653,-96641414,136,1,tree,monterey-cypress,0,12000,45,-1,0,4946852
-220862700,-96643852,224,1,rock,pillow-lava-mound,0,2200,68,-1,0,4946764
-220835968,-96642512,1207,1,tree,casuarina,0,15000,33,-1,0,4945781
-220815676,-96641209,1052,1,rock,coquina-shell-rock,0,1400,6,-1,0,4945936
-220814512,-96644467,1093,1,tree,monterey-cypress,0,12000,9,-1,0,4945895
-220803853,-96641709,862,1,rock,submerged-limestone-pavement,0,3000,8,-1,0,4946126
-220781410,-96643147,855,1,rock,oyster-reef-bank,0,2000,0,-1,0,4946133
-220770007,-96641259,877,1,rock,reef-flat-pavement,0,3000,3,-1,0,4946111
-220766736,-96643960,896,1,tree,coast-palm,0,10000,5,-1,0,4946092
-221008280,-96638676,406,1,tree,coast-palm,0,10000,44,-1,0,4946582
-220994356,-96638857,250,1,rock,reef-flat-pavement,0,3000,28,-1,0,4946738
-220981749,-96635406,205,1,tree,coast-palm,0,10000,7,-1,0,4946783
-220979615,-96638382,117,1,rock,oyster-reef-bank,0,2000,12,-1,0,4946871
-220962806,-96639056,-187,1,rock,reef-flat-pavement,0,3000,11,-1,187,4947175
-220951296,-96636432,-191,1,tree,coast-palm,0,10000,6,-1,191,4947179
-220944644,-96635868,-273,1,rock,boulder-reef,0,2200,3,-1,273,4947261
-220937932,-96635704,32,1,rock,oyster-reef-bank,0,2000,3,-1,0,4946956
-220932296,-96639043,63,1,rock,coquina-shell-rock,0,1400,3,-1,0,4946925
-220923118,-96636290,364,1,rock,oyster-reef-bank,0,2000,4,-1,0,4946624
-220919178,-96639970,56,1,tree,casuarina,0,15000,7,-1,0,4946932
-220903421,-96636777,-270,1,rock,oyster-reef-bank,0,2000,10,-1,270,4947258
-220894009,-96639898,86,1,rock,reef-flat-pavement,0,3000,10,-1,0,4946902
-220872972,-96636986,-43,1,rock,oyster-reef-bank,0,2000,25,-1,43,4947031
-220868924,-96639978,158,1,rock,boulder-beach,0,3000,45,-1,0,4946830
-220837979,-96636574,685,1,rock,coral-rubble-bank,0,1800,46,-1,0,4946303
-220828020,-96639084,1078,1,rock,chalk-cliff-foot,0,2800,17,-1,0,4945910
-220822164,-96639486,1225,1,tree,coast-palm,0,10000,3,-1,0,4945763
-220806260,-96637955,923,1,tree,casuarina,0,15000,8,-1,0,4946065
-220783226,-96637650,950,1,rock,rockpool-platform,0,2600,2,-1,0,4946038
-220765395,-96638900,917,1,tree,casuarina,0,15000,2,-1,0,4946071
-221029589,-96633721,129,1,rock,boulder-beach,0,3000,34,-1,0,4946859
-221008105,-96630998,63,1,rock,oyster-reef-bank,0,2000,29,-1,0,4946925
-220958433,-96630253,-53,1,rock,submerged-granite-boulder,0,1600,1,-1,53,4947041
-220935083,-96631990,-109,1,rock,bedrock-ledge,0,3500,1,-1,109,4947097
-220890791,-96632109,-32,1,rock,coral-rubble-bank,0,1800,6,-1,32,4947020
-220884518,-96634671,-270,1,rock,reef-flat-pavement,0,3000,5,-1,270,4947258
-220874398,-96631603,-21,1,tree,coast-palm,0,10000,9,-1,21,4947009
-220842461,-96630200,509,1,rock,beachrock-slab,0,2200,44,-1,0,4946479
-220837498,-96633373,649,1,rock,reef-flat-pavement,0,3000,44,-1,0,4946339
-220816395,-96631320,1166,1,rock,lava-tube-bench,0,3400,5,-1,0,4945822
-220800234,-96633476,1021,1,rock,boulder-beach,0,3000,6,-1,0,4945967
-220792044,-96630628,1002,1,tree,casuarina,0,15000,3,-1,0,4945986
-221044191,-96628555,-96,1,tree,coast-palm,0,10000,28,-1,96,4947084
-221007685,-96629899,-57,1,rock,coral-rubble-bank,0,1800,25,-1,57,4947045
-220975355,-96626157,248,1,tree,maritime-pine,0,20000,4,-1,0,4946740
-220967122,-96625745,284,1,tree,maritime-pine,0,20000,2,-1,0,4946704
-220962080,-96625554,88,1,rock,coral-rubble-bank,0,1800,3,-1,0,4946900
-220959904,-96628343,151,1,rock,rockpool-platform,0,2600,1,-1,0,4946837
-220950684,-96627378,268,1,rock,rockpool-platform,0,2600,3,-1,0,4946720
-220935762,-96627565,341,1,rock,beachrock-slab,0,2200,2,-1,0,4946647
-220927298,-96628867,93,1,rock,boulder-beach,0,3000,1,-1,0,4946895
-220911705,-96627246,69,1,rock,rockpool-platform,0,2600,5,-1,0,4946919
-220901041,-96628942,177,1,rock,coral-rubble-bank,0,1800,0,-1,0,4946811
-220897062,-96627214,458,1,rock,oyster-reef-bank,0,2000,5,-1,0,4946530
-220881405,-96629748,18,1,tree,coast-palm,0,10000,8,-1,0,4946970
-220867586,-96626114,-37,1,rock,reef-flat-pavement,0,3000,18,-1,37,4947025
-220855466,-96628765,38,1,rock,rockpool-platform,0,2600,32,-1,0,4946950
-220843030,-96629502,479,1,tree,monterey-cypress,0,12000,42,-1,0,4946509
-220837694,-96625306,793,1,tree,coast-palm,0,10000,35,-1,0,4946195
-220806265,-96627990,1056,1,tree,casuarina,0,15000,8,-1,0,4945932
-221043932,-96622871,-216,1,tree,coast-palm,0,10000,19,-1,216,4947204
-221013536,-96623117,-108,1,rock,coral-rubble-bank,0,1800,16,-1,108,4947096
-221007840,-96623031,-289,1,rock,coral-rubble-bank,0,1800,15,-1,289,4947277
-220994675,-96622131,-77,1,tree,coast-palm,0,10000,14,-1,77,4947065
-220965392,-96621644,151,1,rock,coral-rubble-bank,0,1800,6,-1,0,4946837
-220948762,-96623595,270,1,rock,rockpool-platform,0,2600,6,-1,0,4946718
-220895803,-96620067,296,1,rock,coral-rubble-bank,0,1800,10,-1,0,4946692
-220831377,-96620096,1134,1,tree,casuarina,0,15000,18,-1,0,4945854
-220807236,-96621309,1141,1,tree,casuarina,0,15000,7,-1,0,4945847
-220800379,-96622660,1046,1,rock,coral-rubble-bank,0,1800,4,-1,0,4945942
-220792058,-96622300,1036,1,tree,casuarina,0,15000,4,-1,0,4945952
-220765319,-96623672,1066,1,rock,boulder-beach,0,3000,9,-1,0,4945922
-221021776,-96617647,-214,1,rock,coral-rubble-bank,0,1800,6,-1,214,4947202
-221001366,-96617067,-281,1,rock,coral-rubble-bank,0,1800,8,-1,281,4947269
