x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-100599797,-171290813,105364,1,rock,laterite-crust-block,0,1000,46,-1,0,4418102
-100587027,-171292990,105822,1,tree,coast-palm,0,10000,96,-1,0,4417644
-100812437,-171285083,104821,1,rock,laterite-crust-block,0,1000,84,-1,0,4418645
-100802895,-171288272,104820,1,rock,laterite-crust-block,0,1000,90,-1,0,4418646
-100791602,-171288112,104824,1,tree,coast-palm,0,10000,86,-1,0,4418642
-100786129,-171289690,104951,1,rock,leaf-littered-slab,0,1900,80,-1,0,4418515
-100784390,-171289558,105061,1,rock,laterite-crust-block,0,1000,77,-1,0,4418405
-100776198,-171288451,105343,1,rock,leaf-littered-slab,0,1900,64,-1,0,4418123
-100764311,-171286531,105677,1,tree,strangler-fig,0,25000,49,-1,0,4417789
-100754132,-171286483,105652,1,tree,cecropia,0,15000,31,-1,0,4417814
-100729489,-171289566,105554,1,tree,coast-palm,0,10000,49,-1,0,4417912
-100687121,-171289355,104941,1,tree,cecropia,0,15000,22,-1,0,4418525
-100646099,-171285837,106156,1,rock,leaf-littered-slab,0,1900,49,-1,0,4417310
-100588891,-171286549,105558,1,tree,cecropia,0,15000,63,-1,0,4417908
-100864353,-171284271,104971,1,rock,laterite-crust-block,0,1000,105,-1,0,4418495
-100848830,-171284568,104637,1,tree,cecropia,0,15000,90,-1,0,4418829
-100835233,-171283696,104350,1,rock,laterite-crust-block,0,1000,49,-1,0,4419116
-100822157,-171284930,104497,1,rock,karst-breakdown-block,0,2000,57,-1,0,4418969
-100813154,-171281411,104953,1,tree,cecropia,0,15000,91,-1,0,4418513
-100784325,-171280465,105133,1,rock,laterite-crust-block,0,1000,63,-1,0,4418333
-100768291,-171284555,105524,1,tree,cecropia,0,15000,50,-1,0,4417942
-100753293,-171281911,105656,1,rock,laterite-crust-block,0,1000,25,-1,0,4417810
-100687834,-171284183,104769,1,rock,laterite-crust-block,0,1000,23,-1,0,4418697
-100646443,-171282667,105663,1,rock,laterite-crust-block,0,1000,51,-1,0,4417803
-100628188,-171280789,105745,1,rock,leaf-littered-slab,0,1900,55,-1,0,4417721
-100590268,-171282159,105230,1,tree,cecropia,0,15000,47,-1,0,4418236
-100808051,-171276304,105306,1,rock,karst-breakdown-block,0,2000,104,-1,0,4418160
-100803633,-171279305,105497,1,tree,cecropia,0,15000,100,-1,0,4417969
-100785570,-171275564,105667,1,tree,cecropia,0,15000,57,-1,0,4417799
-100781158,-171278732,105226,1,tree,cecropia,0,15000,55,-1,0,4418240
-100776062,-171278867,105579,1,rock,laterite-crust-block,0,1000,47,-1,0,4417887
-100750416,-171275262,105869,1,rock,leaf-littered-slab,0,1900,17,-1,0,4417597
-100743889,-171279195,105976,1,rock,karst-breakdown-block,0,2000,11,-1,0,4417490
-100683876,-171275105,105060,1,tree,coast-palm,0,10000,20,-1,0,4418406
-100672925,-171279839,105155,1,tree,coast-palm,0,10000,27,-1,0,4418311
-100668871,-171277498,105334,1,rock,karst-breakdown-block,0,2000,29,-1,0,4418132
-100645753,-171276886,105358,1,rock,karst-breakdown-block,0,2000,50,-1,0,4418108
-100614886,-171276531,105121,1,rock,karst-breakdown-block,0,2000,50,-1,0,4418345
-100607045,-171275375,105055,1,tree,cecropia,0,15000,36,-1,0,4418411
-100853978,-171270017,106018,1,tree,cecropia,0,15000,89,-1,0,4417448
-100844575,-171272260,105075,1,tree,coast-palm,0,10000,98,-1,0,4418391
-100817407,-171273251,105011,1,rock,leaf-littered-slab,0,1900,98,-1,0,4418455
-100811060,-171272072,105487,1,tree,cecropia,0,15000,106,-1,0,4417979
-100787517,-171270918,105668,1,tree,cecropia,0,15000,57,-1,0,4417798
-100768002,-171274086,105879,1,tree,cecropia,0,15000,40,-1,0,4417587
-100754066,-171274727,105873,1,tree,cecropia,0,15000,24,-1,0,4417593
-100742748,-171272287,105918,1,rock,karst-breakdown-block,0,2000,18,-1,0,4417548
-100729647,-171272748,105990,1,rock,laterite-crust-block,0,1000,48,-1,0,4417476
-100700543,-171273354,104900,1,rock,laterite-crust-block,0,1000,22,-1,0,4418566
-100658747,-171270104,104903,1,tree,cecropia,0,15000,34,-1,0,4418563
-100644870,-171273112,105109,1,tree,strangler-fig,0,25000,48,-1,0,4418357
-100846970,-171268518,105552,1,tree,coast-palm,0,10000,93,-1,0,4417914
-100814225,-171269566,105495,1,rock,leaf-littered-slab,0,1900,105,-1,0,4417971
-100808443,-171268449,105299,1,rock,leaf-littered-slab,0,1900,101,-1,0,4418167
-100797424,-171269565,105820,1,rock,laterite-crust-block,0,1000,75,-1,0,4417646
-100751462,-171266633,106115,1,tree,cecropia,0,15000,19,-1,0,4417351
-100695977,-171265721,105030,1,rock,leaf-littered-slab,0,1900,28,-1,0,4418436
-100637267,-171268278,104948,1,tree,cecropia,0,15000,41,-1,0,4418518
-100613710,-171269400,105045,1,rock,leaf-littered-slab,0,1900,29,-1,0,4418421
-100606514,-171265095,104861,1,tree,cecropia,0,15000,18,-1,0,4418605
-100842226,-171261358,105719,1,tree,strangler-fig,0,25000,82,-1,0,4417747
-100822348,-171263913,105478,1,tree,cecropia,0,15000,99,-1,0,4417988
-100809658,-171261781,105797,1,tree,cecropia,0,15000,92,-1,0,4417669
-100789323,-171261241,106330,1,rock,laterite-crust-block,0,1000,42,-1,0,4417136
-100739624,-171262770,105890,1,tree,coast-palm,0,10000,28,-1,0,4417576
-100706879,-171264602,105068,1,tree,cecropia,0,15000,45,-1,0,4418398
-100674444,-171264074,105094,1,rock,leaf-littered-slab,0,1900,12,-1,0,4418372
-100667509,-171263548,104624,1,tree,coast-palm,0,10000,31,-1,0,4418842
-100640822,-171260557,104630,1,tree,strangler-fig,0,25000,40,-1,0,4418836
-100635128,-171260201,104700,1,tree,coast-palm,0,10000,35,-1,0,4418766
-100612009,-171263983,104907,1,rock,leaf-littered-slab,0,1900,18,-1,0,4418559
-100863987,-171257537,106205,1,rock,laterite-crust-block,0,1000,22,-1,0,4417261
-100817906,-171259149,105891,1,rock,leaf-littered-slab,0,1900,96,-1,0,4417575
-100792836,-171259561,106282,1,tree,coast-palm,0,10000,45,-1,0,4417184
-100754713,-171256724,106267,1,rock,leaf-littered-slab,0,1900,36,-1,0,4417199
-100715688,-171255167,105646,1,rock,laterite-crust-block,0,1000,48,-1,0,4417820
-100671446,-171256262,105013,1,rock,leaf-littered-slab,0,1900,37,-1,0,4418453
-100651669,-171259413,104570,1,rock,karst-breakdown-block,0,2000,40,-1,0,4418896
-100859851,-171253927,106263,1,tree,cecropia,0,15000,18,-1,0,4417203
-100852135,-171254889,106153,1,rock,laterite-crust-block,0,1000,25,-1,0,4417313
-100812852,-171254364,106004,1,tree,cecropia,0,15000,75,-1,0,4417462
-100808650,-171254114,106209,1,tree,cecropia,0,15000,66,-1,0,4417257
-100795727,-171252766,106633,1,rock,laterite-crust-block,0,1000,36,-1,0,4416833
-100782664,-171252040,106301,1,rock,leaf-littered-slab,0,1900,33,-1,0,4417165
-100760195,-171254994,106318,1,rock,laterite-crust-block,0,1000,44,-1,0,4417148
-100749492,-171252693,106262,1,tree,cecropia,0,15000,31,-1,0,4417204
-100727131,-171253591,105792,1,rock,laterite-crust-block,0,1000,32,-1,0,4417674
-100707268,-171253982,105524,1,rock,laterite-crust-block,0,1000,48,-1,0,4417942
-100667260,-171250681,104869,1,tree,cecropia,0,15000,55,-1,0,4418597
-100643085,-171254727,104541,1,rock,leaf-littered-slab,0,1900,42,-1,0,4418925
-100628924,-171253023,104670,1,tree,cecropia,0,15000,25,-1,0,4418796
-100600874,-171253973,104702,1,tree,cecropia,0,15000,10,-1,0,4418764
-100862878,-171245392,105932,1,tree,cecropia,0,15000,64,-1,0,4417534
-100816184,-171245902,106469,1,tree,cecropia,0,15000,49,-1,0,4416997
-100802397,-171248202,106390,1,tree,cecropia,0,15000,34,-1,0,4417076
-100797616,-171245171,106445,1,rock,laterite-crust-block,0,1000,21,-1,0,4417021
-100743385,-171245070,106230,1,tree,cecropia,0,15000,36,-1,0,4417236
-100704237,-171247764,105954,1,tree,strangler-fig,0,25000,47,-1,0,4417512
-100665289,-171247319,104585,1,rock,laterite-crust-block,0,1000,61,-1,0,4418881
-100649867,-171245609,104137,1,tree,cecropia,0,15000,31,-1,0,4419329
-100609599,-171247654,104763,1,tree,cecropia,0,15000,30,-1,0,4418703
-100592737,-171248976,104865,1,rock,leaf-littered-slab,0,1900,20,-1,0,4418601
-100853995,-171244664,106266,1,tree,cecropia,0,15000,38,-1,0,4417200
-100796873,-171244525,106619,1,rock,laterite-crust-block,0,1000,20,-1,0,4416847
-100781661,-171243686,106772,1,rock,karst-breakdown-block,0,2000,13,-1,0,4416694
-100742888,-171241012,105973,1,tree,coast-palm,0,10000,43,-1,0,4417493
-100694423,-171242058,105729,1,tree,cecropia,0,15000,44,-1,0,4417737
-100656752,-171243772,104201,1,tree,cecropia,0,15000,48,-1,0,4419265
-100620232,-171243632,104782,1,rock,laterite-crust-block,0,1000,23,-1,0,4418684
-100588975,-171241474,105032,1,tree,cecropia,0,15000,62,-1,0,4418434
-100838340,-171235869,106999,1,rock,leaf-littered-slab,0,1900,48,-1,0,4416467
-100756298,-171237935,106584,1,tree,coast-palm,0,10000,62,-1,0,4416882
-100645771,-171239333,104185,1,tree,cecropia,0,15000,43,-1,0,4419281
-100587771,-171237147,105274,1,tree,cecropia,0,15000,87,-1,0,4418192
-100846880,-171230166,106899,1,rock,laterite-crust-block,0,1000,51,-1,0,4416567
-100822611,-171231917,106997,1,tree,coast-palm,0,10000,11,-1,0,4416469
-100809277,-171230338,106667,1,tree,coast-palm,0,10000,13,-1,0,4416799
-100800343,-171231869,106928,1,tree,cecropia,0,15000,6,-1,0,4416538
-100770342,-171231087,107010,1,tree,cecropia,0,15000,54,-1,0,4416456
-100760274,-171233950,106766,1,tree,cecropia,0,15000,72,-1,0,4416700
-100748818,-171231364,106044,1,rock,leaf-littered-slab,0,1900,75,-1,0,4417422
-100737299,-171234078,105923,1,rock,laterite-crust-block,0,1000,25,-1,0,4417543
-100726033,-171234084,105742,1,tree,cecropia,0,15000,19,-1,0,4417724
-100722856,-171232568,105832,1,rock,laterite-crust-block,0,1000,25,-1,0,4417634
-100695047,-171234061,105616,1,tree,cecropia,0,15000,48,-1,0,4417850
-100690445,-171232784,105383,1,tree,cecropia,0,15000,73,-1,0,4418083
-100662159,-171234829,104077,1,rock,laterite-crust-block,0,1000,59,-1,0,4419389
-100606265,-171233336,105104,1,tree,strangler-fig,0,25000,43,-1,0,4418362
-100592520,-171233115,105399,1,tree,coast-palm,0,10000,87,-1,0,4418067
-100586947,-171232936,105511,1,tree,cecropia,0,15000,101,-1,0,4417955
-100835784,-171226309,106909,1,tree,cecropia,0,15000,24,-1,0,4416557
-100771741,-171229439,106829,1,tree,cecropia,0,15000,55,-1,0,4416637
-100741566,-171226786,105522,1,tree,cecropia,0,15000,47,-1,0,4417944
-100730411,-171229772,105830,1,rock,laterite-crust-block,0,1000,38,-1,0,4417636
-100727714,-171229379,105787,1,tree,cecropia,0,15000,37,-1,0,4417679
-100722287,-171225773,106032,1,rock,leaf-littered-slab,0,1900,38,-1,0,4417434
-100699493,-171228475,105999,1,rock,karst-breakdown-block,0,2000,53,-1,0,4417467
-100688848,-171225159,105364,1,rock,karst-breakdown-block,0,2000,103,-1,0,4418102
-100676633,-171229156,104569,1,tree,cecropia,0,15000,94,-1,0,4418897
-100670714,-171229115,104352,1,rock,laterite-crust-block,0,1000,80,-1,0,4419114
-100845277,-171221597,106470,1,rock,leaf-littered-slab,0,1900,44,-1,0,4416996
-100820441,-171220053,106845,1,rock,leaf-littered-slab,0,1900,12,-1,0,4416621
-100812823,-171223189,107066,1,tree,cecropia,0,15000,15,-1,0,4416400
-100782710,-171220414,106434,1,tree,cecropia,0,15000,39,-1,0,4417032
-100776967,-171223367,106482,1,tree,coast-palm,0,10000,52,-1,0,4416984
-100769519,-171223990,106510,1,rock,karst-breakdown-block,0,2000,76,-1,0,4416956
-100744485,-171220469,105448,1,tree,cecropia,0,15000,58,-1,0,4418018
-100707348,-171222710,106460,1,tree,coast-palm,0,10000,29,-1,0,4417006
-100697343,-171221062,105588,1,tree,cecropia,0,15000,93,-1,0,4417878
-100678907,-171222633,104438,1,rock,karst-breakdown-block,0,2000,99,-1,0,4419028
-100645822,-171222193,103821,1,tree,cecropia,0,15000,32,-1,0,4419645
-100638293,-171223289,104137,1,tree,coast-palm,0,10000,47,-1,0,4419329
-100628753,-171222630,104547,1,tree,coast-palm,0,10000,57,-1,0,4418919
-100592082,-171220754,106510,1,rock,leaf-littered-slab,0,1900,104,-1,0,4416956
-100832691,-171216782,106488,1,tree,cecropia,0,15000,32,-1,0,4416978
-100820204,-171217495,106784,1,rock,karst-breakdown-block,0,2000,11,-1,0,4416682
-100785755,-171218900,106533,1,tree,cecropia,0,15000,35,-1,0,4416933
-100784547,-171217773,106556,1,tree,coast-palm,0,10000,39,-1,0,4416910
-100751117,-171216040,105351,1,tree,cecropia,0,15000,80,-1,0,4418115
-100729725,-171218994,105533,1,tree,cecropia,0,15000,69,-1,0,4417933
-100702535,-171218932,106195,1,tree,cecropia,0,15000,73,-1,0,4417271
-100697662,-171218870,105715,1,tree,cecropia,0,15000,97,-1,0,4417751
-100674130,-171216484,103928,1,tree,cecropia,0,15000,64,-1,0,4419538
-100659972,-171217606,103691,1,rock,laterite-crust-block,0,1000,5,-1,0,4419775
-100649025,-171215388,104006,1,rock,laterite-crust-block,0,1000,43,-1,0,4419460
-100626762,-171218213,104713,1,rock,laterite-crust-block,0,1000,57,-1,0,4418753
-100608708,-171219592,105724,1,tree,cecropia,0,15000,73,-1,0,4417742
-100602225,-171215517,106239,1,rock,karst-breakdown-block,0,2000,91,-1,0,4417227
-100592767,-171215306,107024,1,tree,cecropia,0,15000,96,-1,0,4416442
-100862261,-171214660,104965,1,rock,karst-breakdown-block,0,2000,61,-1,0,4418501
-100830341,-171212784,106713,1,tree,cecropia,0,15000,32,-1,0,4416753
-100784499,-171211073,106554,1,tree,coast-palm,0,10000,45,-1,0,4416912
-100764137,-171212152,105809,1,tree,coast-palm,0,10000,96,-1,0,4417657
-100746474,-171210869,105069,1,rock,laterite-crust-block,0,1000,52,-1,0,4418397
-100724695,-171210883,105490,1,rock,laterite-crust-block,0,1000,82,-1,0,4417976
-100719871,-171210251,106295,1,tree,cecropia,0,15000,73,-1,0,4417171
-100700471,-171211963,105569,1,tree,cecropia,0,15000,106,-1,0,4417897
-100691014,-171212849,104976,1,rock,laterite-crust-block,0,1000,120,-1,0,4418490
-100673505,-171213920,103689,1,rock,laterite-crust-block,0,1000,47,-1,0,4419777
-100653292,-171211316,103976,1,tree,cecropia,0,15000,54,-1,0,4419490
-100649852,-171211982,104035,1,tree,cecropia,0,15000,53,-1,0,4419431
-100593680,-171210685,107153,1,rock,karst-breakdown-block,0,2000,83,-1,0,4416313
-100851532,-171207456,105406,1,tree,coast-palm,0,10000,62,-1,0,4418060
-100849220,-171208089,105688,1,rock,laterite-crust-block,0,1000,59,-1,0,4417778
-100839515,-171209041,106163,1,rock,leaf-littered-slab,0,1900,48,-1,0,4417303
-100807420,-171208997,106722,1,tree,cecropia,0,15000,20,-1,0,4416744
-100787895,-171208136,106438,1,tree,coast-palm,0,10000,36,-1,0,4417028
-100767593,-171209088,105905,1,tree,cecropia,0,15000,91,-1,0,4417561
-100699704,-171205124,105439,1,tree,cecropia,0,15000,118,-1,0,4418027
-100680147,-171208161,103951,1,rock,laterite-crust-block,0,1000,65,-1,0,4419515
-100667743,-171205509,103922,1,tree,cecropia,0,15000,33,-1,0,4419544
-100617703,-171206909,105189,1,rock,karst-breakdown-block,0,2000,81,-1,0,4418277
-100610170,-171205255,105649,1,rock,leaf-littered-slab,0,1900,97,-1,0,4417817
-100608690,-171209676,105676,1,tree,strangler-fig,0,25000,77,-1,0,4417790
-100851566,-171202316,106043,1,tree,coast-palm,0,10000,68,-1,0,4417423
-100830664,-171204928,106355,1,tree,coast-palm,0,10000,39,-1,0,4417111
-100828732,-171200941,106460,1,rock,laterite-crust-block,0,1000,43,-1,0,4417006
-100813011,-171204670,106790,1,tree,cecropia,0,15000,15,-1,0,4416676
-100789982,-171201446,106694,1,rock,leaf-littered-slab,0,1900,49,-1,0,4416772
-100783009,-171200948,106507,1,tree,cecropia,0,15000,64,-1,0,4416959
-100760283,-171203429,105386,1,tree,coast-palm,0,10000,83,-1,0,4418080
-100717393,-171204309,106091,1,tree,coast-palm,0,10000,77,-1,0,4417375
-100698341,-171203239,105103,1,tree,cecropia,0,15000,119,-1,0,4418363
-100685692,-171202447,104176,1,rock,karst-breakdown-block,0,2000,80,-1,0,4419290
-100675556,-171201546,103862,1,tree,cecropia,0,15000,15,-1,0,4419604
-100660479,-171204094,104160,1,tree,cecropia,0,15000,70,-1,0,4419306
-100657565,-171201271,104069,1,tree,cecropia,0,15000,82,-1,0,4419397
-100638998,-171201425,104540,1,tree,cecropia,0,15000,32,-1,0,4418926
-100605666,-171202045,105660,1,tree,cecropia,0,15000,111,-1,0,4417806
-100858745,-171198218,105371,1,tree,cecropia,0,15000,82,-1,0,4418095
-100836057,-171198597,106080,1,rock,laterite-crust-block,0,1000,57,-1,0,4417386
-100812900,-171196144,106875,1,tree,cecropia,0,15000,19,-1,0,4416591
-100801423,-171197581,106962,1,tree,cecropia,0,15000,30,-1,0,4416504
-100761957,-171196242,105171,1,rock,karst-breakdown-block,0,2000,81,-1,0,4418295
-100723358,-171195597,104759,1,rock,leaf-littered-slab,0,1900,86,-1,0,4418707
-100716604,-171197713,105113,1,tree,cecropia,0,15000,80,-1,0,4418353
-100699753,-171195065,104721,1,tree,coast-palm,0,10000,109,-1,0,4418745
-100684304,-171195957,103951,1,rock,karst-breakdown-block,0,2000,43,-1,0,4419515
-100676429,-171196325,103840,1,tree,strangler-fig,0,25000,14,-1,0,4419626
-100608432,-171199674,105433,1,rock,laterite-crust-block,0,1000,117,-1,0,4418033
-100597597,-171195551,106068,1,rock,karst-breakdown-block,0,2000,123,-1,0,4417398
-100857889,-171191583,105909,1,tree,cecropia,0,15000,85,-1,0,4417557
-100801997,-171192562,107188,1,rock,leaf-littered-slab,0,1900,14,-1,0,4416278
-100781676,-171194350,106745,1,tree,coast-palm,0,10000,83,-1,0,4416721
-100758777,-171193444,105013,1,tree,cecropia,0,15000,72,-1,0,4418453
-100734983,-171194837,104615,1,rock,laterite-crust-block,0,1000,60,-1,0,4418851
-100716498,-171192600,104582,1,rock,leaf-littered-slab,0,1900,80,-1,0,4418884
-100711824,-171191618,104556,1,rock,leaf-littered-slab,0,1900,80,-1,0,4418910
-100707432,-171192085,104563,1,tree,cecropia,0,15000,98,-1,0,4418903
-100696361,-171193403,104458,1,rock,laterite-crust-block,0,1000,99,-1,0,4419008
-100683859,-171191257,103861,1,tree,cecropia,0,15000,21,-1,0,4419605
-100644585,-171191825,104936,1,rock,sinkhole-rim,0,3000,42,-1,0,4418530
-100608896,-171191346,105180,1,tree,cecropia,0,15000,132,-1,0,4418286
-100863666,-171189215,104954,1,tree,coast-palm,0,10000,98,-1,0,4418512
-100858374,-171185893,105540,1,tree,cecropia,0,15000,87,-1,0,4417926
-100850377,-171188936,105780,1,tree,cecropia,0,15000,78,-1,0,4417686
-100823062,-171187350,106505,1,tree,strangler-fig,0,25000,86,-1,0,4416961
-100815913,-171186216,107038,1,rock,leaf-littered-slab,0,1900,73,-1,0,4416428
-100795825,-171188515,106911,1,tree,cecropia,0,15000,50,-1,0,4416555
-100787724,-171187135,106717,1,rock,leaf-littered-slab,0,1900,89,-1,0,4416749
-100755005,-171188255,104589,1,tree,coast-palm,0,10000,62,-1,0,4418877
-100713293,-171189918,104618,1,rock,laterite-crust-block,0,1000,78,-1,0,4418848
-100707014,-171187974,104296,1,rock,sinkhole-rim,0,3000,92,-1,0,4419170
-100684748,-171186753,103832,1,tree,cecropia,0,15000,7,-1,0,4419634
-100668290,-171186101,103760,1,tree,coast-palm,0,10000,73,-1,0,4419706
-100663890,-171187988,103850,1,tree,cecropia,0,15000,79,-1,0,4419616
-100643967,-171185425,105047,1,tree,cecropia,0,15000,28,-1,0,4418419
-100636664,-171189689,105024,1,tree,cecropia,0,15000,32,-1,0,4418442
-100630923,-171188666,104702,1,tree,coast-palm,0,10000,44,-1,0,4418764
-100621974,-171185957,104271,1,tree,cecropia,0,15000,50,-1,0,4419195
-100859258,-171184071,105627,1,tree,cecropia,0,15000,88,-1,0,4417839
-100823213,-171181412,106365,1,rock,leaf-littered-slab,0,1900,113,-1,0,4417101
-100777796,-171183257,105846,1,tree,coast-palm,0,10000,115,-1,0,4417620
-100773024,-171180143,105180,1,rock,laterite-crust-block,0,1000,116,-1,0,4418286
-100715157,-171183972,103940,1,tree,cecropia,0,15000,74,-1,0,4419526
-100710994,-171183501,104359,1,rock,laterite-crust-block,0,1000,80,-1,0,4419107
-100699428,-171183802,104045,1,rock,leaf-littered-slab,0,1900,70,-1,0,4419421
-100683576,-171184533,103798,1,rock,laterite-crust-block,0,1000,9,-1,0,4419668
-100659554,-171180762,104515,1,rock,karst-breakdown-block,0,2000,37,-1,0,4418951
-100797022,-171179221,106957,1,tree,cecropia,0,15000,90,-1,0,4416509
-100783964,-171178096,105989,1,tree,coast-palm,0,10000,127,-1,0,4417477
-100777203,-171177041,105371,1,tree,coast-palm,0,10000,129,-1,0,4418095
-100749653,-171175861,103879,1,tree,cecropia,0,15000,67,-1,0,4419587
-100734321,-171178329,103815,1,rock,karst-breakdown-block,0,2000,58,-1,0,4419651
-100704390,-171176019,103738,1,tree,cecropia,0,15000,50,-1,0,4419728
-100698207,-171177820,103737,1,tree,coast-palm,0,10000,40,-1,0,4419729
-100681266,-171177055,103977,1,tree,cecropia,0,15000,28,-1,0,4419489
-100664079,-171177644,104108,1,tree,cecropia,0,15000,51,-1,0,4419358
-100815315,-171174911,106137,1,rock,leaf-littered-slab,0,1900,143,-1,0,4417329
-100751621,-171174342,103912,1,tree,cecropia,0,15000,71,-1,0,4419554
-100725305,-171170240,103431,1,rock,leaf-littered-slab,0,1900,60,-1,0,4420035
-100720017,-171173187,103425,1,tree,coast-palm,0,10000,63,-1,0,4420041
-100697961,-171171269,103635,1,rock,karst-breakdown-block,0,2000,39,-1,0,4419831
-100689609,-171172717,103909,1,tree,cecropia,0,15000,28,-1,0,4419557
-100671545,-171173625,104219,1,rock,leaf-littered-slab,0,1900,48,-1,0,4419247
-100650993,-171173526,104557,1,rock,karst-breakdown-block,0,2000,75,-1,0,4418909
-100591143,-171170736,104787,1,tree,coast-palm,0,10000,152,-1,0,4418679
-100786871,-171166222,105089,1,rock,karst-breakdown-block,0,2000,131,-1,0,4418377
-100748740,-171165322,103529,1,rock,karst-breakdown-block,0,2000,65,-1,0,4419937
-100733282,-171167881,103452,1,rock,karst-breakdown-block,0,2000,61,-1,0,4420014
-100714578,-171165105,102957,1,tree,strangler-fig,0,25000,52,-1,0,4420509
-100650127,-171166384,104181,1,rock,laterite-crust-block,0,1000,115,-1,0,4419285
-100639629,-171168900,103766,1,tree,cecropia,0,15000,140,-1,0,4419700
-100631703,-171168497,103556,1,rock,laterite-crust-block,0,1000,129,-1,0,4419910
-100629364,-171167838,103315,1,rock,karst-breakdown-block,0,2000,120,-1,0,4420151
-100588857,-171169902,105556,1,tree,cecropia,0,15000,144,-1,0,4417910
-100864557,-171161383,104710,1,tree,coast-palm,0,10000,112,-1,0,4418756
-100856703,-171164916,105195,1,rock,laterite-crust-block,0,1000,61,-1,0,4418271
-100840445,-171163446,104407,1,tree,coast-palm,0,10000,95,-1,0,4419059
-100835021,-171161651,104049,1,tree,cecropia,0,15000,110,-1,0,4419417
-100830234,-171163226,104329,1,tree,cecropia,0,15000,118,-1,0,4419137
-100806725,-171162359,105082,1,rock,karst-breakdown-block,0,2000,161,-1,0,4418384
-100791046,-171162643,104760,1,tree,strangler-fig,0,25000,122,-1,0,4418706
-100780635,-171160590,104550,1,tree,cecropia,0,15000,106,-1,0,4418916
-100776237,-171163660,104599,1,tree,cecropia,0,15000,110,-1,0,4418867
-100745644,-171163649,103449,1,tree,coast-palm,0,10000,61,-1,0,4420017
-100700166,-171163825,103359,1,tree,cecropia,0,15000,44,-1,0,4420107
-100682249,-171161875,104392,1,rock,karst-breakdown-block,0,2000,25,-1,0,4419074
-100675555,-171161438,104319,1,tree,cecropia,0,15000,24,-1,0,4419147
-100671877,-171160055,103715,1,tree,coast-palm,0,10000,24,-1,0,4419751
-100662225,-171163379,103959,1,tree,cecropia,0,15000,55,-1,0,4419507
-100652344,-171164060,103973,1,rock,sinkhole-rim,0,3000,107,-1,0,4419493
