x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-92467869,-75931370,166030,1,tree,field-maple,0,10000,83,-1,0,4028030
-92415621,-75930435,167567,1,tree,quaking-aspen,0,18000,60,-1,0,3979435
-92387383,-75933353,168194,1,tree,quaking-aspen,0,18000,13,-1,0,3978808
-92350354,-75932497,167022,1,tree,holm-oak,0,12000,42,-1,0,3979980
-92336021,-75931217,166717,1,tree,quaking-aspen,0,18000,79,-1,0,3980285
-92316488,-75932575,163293,1,tree,quaking-aspen,0,18000,544,-1,0,3983709
-92583783,-75927633,164607,1,tree,crab-apple,0,6000,128,-1,0,4029453
-92565509,-75926836,164721,1,tree,quaking-aspen,0,18000,123,-1,0,4029339
-92556930,-75927650,165315,1,tree,quaking-aspen,0,18000,333,-1,0,4028745
-92547937,-75926932,165861,1,tree,crab-apple,0,6000,56,-1,0,4028199
-92536388,-75929429,165820,1,tree,joshua-tree,0,8000,53,-1,0,4028240
-92532228,-75927319,165939,1,tree,field-maple,0,10000,56,-1,0,4028121
-92518536,-75927262,166228,1,tree,maritime-pine,0,20000,94,-1,0,4027832
-92510136,-75928851,166335,1,tree,wych-elm,0,20000,96,-1,0,4027725
-92502868,-75925256,166444,1,tree,flowering-dogwood,0,8000,52,-1,0,4027616
-92493030,-75927455,166211,1,rock,leaf-littered-slab,0,1900,89,-1,0,4027849
-92459682,-75929219,163430,1,tree,small-leaved-lime,0,25000,149,-1,0,4030630
-92451407,-75926609,164070,1,tree,crab-apple,0,6000,73,-1,0,4029990
-92440450,-75928465,166492,1,tree,crab-apple,0,6000,25,-1,0,4027568
-92429552,-75926818,166706,1,tree,common-ash,0,20000,53,-1,0,4027354
-92410386,-75929548,167804,1,tree,field-maple,0,10000,22,-1,0,4026256
-92392813,-75925255,168219,1,tree,field-maple,0,10000,33,-1,0,3978783
-92334292,-75929650,166766,1,tree,holm-oak,0,12000,93,-1,0,3980236
-92571810,-75920522,165185,1,tree,quaking-aspen,0,18000,296,-1,0,4028875
-92524756,-75923872,166388,1,tree,crab-apple,0,6000,106,-1,0,4027672
-92493673,-75924955,166353,1,tree,field-maple,0,10000,85,-1,0,4027707
-92485898,-75922401,166585,1,tree,quaking-aspen,0,18000,116,-1,0,4027475
-92454746,-75921873,164466,1,tree,rowan,0,8000,468,-1,0,4029594
-92430468,-75923794,166646,1,tree,rowan,0,8000,53,-1,0,4027414
-92421488,-75924160,167260,1,tree,quaking-aspen,0,18000,52,-1,0,4026800
-92411506,-75923931,167653,1,tree,quaking-aspen,0,18000,102,-1,0,4026407
-92404781,-75922950,167998,1,tree,quaking-aspen,0,18000,90,-1,0,4026062
-92385095,-75922813,168183,1,tree,small-leaved-lime,0,25000,32,-1,0,3978819
-92377314,-75924800,168041,1,tree,cork-oak,0,12000,55,-1,0,3978961
-92360249,-75924276,167849,1,tree,quaking-aspen,0,18000,64,-1,0,3979153
-92351553,-75924706,167581,1,tree,quaking-aspen,0,18000,137,-1,0,3979421
-92341274,-75921345,167705,1,tree,scots-pine,0,25000,142,-1,0,3979297
-92328870,-75921018,167662,1,tree,field-maple,0,10000,96,-1,0,3979340
-92576806,-75918060,165339,1,rock,chalk-outcrop,0,1600,107,-1,0,4028721
-92555851,-75919646,165048,1,tree,quaking-aspen,0,18000,53,-1,0,4029012
-92543570,-75916520,166207,1,tree,columnar-cypress,0,13000,35,-1,0,4027853
-92489035,-75915653,167182,1,tree,quaking-aspen,0,18000,77,-1,0,4026878
-92471380,-75919962,166457,1,tree,small-leaved-lime,0,25000,36,-1,0,4027603
-92468718,-75917991,166545,1,tree,field-maple,0,10000,55,-1,0,4027515
-92451137,-75915220,166008,1,tree,cherry-blossom,0,6500,197,-1,0,4028052
-92421894,-75919394,167245,1,tree,common-ash,0,20000,47,-1,0,4026815
-92405536,-75918796,167881,1,tree,field-maple,0,10000,52,-1,0,4026179
-92397121,-75918232,168083,1,rock,limestone-slab,0,3400,48,-1,0,3978919
-92390441,-75918484,168115,1,tree,honey-locust,0,18000,25,-1,0,3978887
-92361632,-75915071,168110,1,tree,quaking-aspen,0,18000,71,-1,0,3978892
-92351746,-75919675,168080,1,tree,field-maple,0,10000,102,-1,0,3978922
-92342167,-75919124,167946,1,tree,small-leaved-lime,0,25000,107,-1,0,3979056
-92328998,-75916427,167905,1,tree,scots-pine,0,25000,88,-1,0,3979097
-92324369,-75917134,167688,1,rock,charcoal-blackened-block,0,1600,54,-1,0,3979314
-92313030,-75919027,164237,1,tree,wild-pear,0,8000,116,-1,0,3982765
-92557759,-75912004,165374,1,tree,field-maple,0,10000,58,-1,0,4028686
-92550858,-75913785,165569,1,tree,quaking-aspen,0,18000,192,-1,0,4028491
-92548501,-75911539,166119,1,tree,temperate-oak,0,14000,320,-1,0,4027941
-92513102,-75911248,167675,1,tree,field-maple,0,10000,120,-1,0,4026385
-92494209,-75914601,167363,1,tree,field-maple,0,10000,107,-1,0,4026697
-92484433,-75913995,167117,1,tree,wild-pear,0,8000,146,-1,0,4026943
-92470167,-75912715,166788,1,tree,rowan,0,8000,23,-1,0,4027272
-92454571,-75911238,166577,1,tree,quaking-aspen,0,18000,10,-1,0,4027483
-92403336,-75911031,167913,1,tree,scots-pine,0,25000,28,-1,0,4026147
-92381390,-75911370,167989,1,tree,sycamore-maple,0,25000,21,-1,0,3979013
-92378405,-75914661,168007,1,tree,quaking-aspen,0,18000,29,-1,0,3978995
-92372303,-75910327,168007,1,tree,rowan,0,8000,93,-1,0,3978995
-92365495,-75912866,168044,1,tree,holm-oak,0,12000,47,-1,0,3978958
-92348883,-75910730,168627,1,rock,leaf-littered-slab,0,1900,24,-1,0,3978375
-92319396,-75912958,166955,1,tree,crab-apple,0,6000,680,-1,0,3980047
-92306730,-75912905,164239,1,tree,quaking-aspen,0,18000,34,-1,0,3982763
-92579196,-75905643,166511,1,tree,crab-apple,0,6000,137,-1,0,4027549
-92560391,-75909654,165613,1,tree,scots-pine,0,25000,248,-1,0,4028447
-92488652,-75906996,167734,1,tree,scots-pine,0,25000,106,-1,0,4026326
-92467341,-75909778,166814,1,tree,common-ash,0,20000,30,-1,0,4027246
-92437724,-75907422,165598,1,tree,cherry-blossom,0,6500,571,-1,0,4028462
-92417080,-75908379,167401,1,tree,scots-pine,0,25000,59,-1,0,4026659
-92403146,-75909990,167907,1,tree,quaking-aspen,0,18000,20,-1,0,4026153
-92383520,-75907638,168000,1,tree,marula,0,10000,0,-1,0,3979002
-92368123,-75907611,167715,1,tree,quaking-aspen,0,18000,105,-1,0,3979287
-92354751,-75907392,168418,1,tree,crab-apple,0,6000,66,-1,0,3978584
-92345591,-75907677,168614,1,tree,quaking-aspen,0,18000,27,-1,0,3978388
-92337188,-75907435,168560,1,tree,quaking-aspen,0,18000,81,-1,0,3978442
-92310134,-75909545,164297,1,tree,quaking-aspen,0,18000,6,-1,0,3982705
-92551953,-75903750,165834,1,tree,field-maple,0,10000,95,-1,0,4028226
-92548944,-75903915,166094,1,tree,crab-apple,0,6000,467,-1,0,4027966
-92541071,-75903715,166937,1,tree,wych-elm,0,20000,108,-1,0,4027123
-92533770,-75904210,167328,1,tree,maritime-pine,0,20000,108,-1,0,4026732
-92519032,-75902088,168141,1,tree,scots-pine,0,25000,99,-1,0,4025919
-92510547,-75901994,168386,1,tree,small-leaved-lime,0,25000,60,-1,0,4025674
-92492708,-75901026,168376,1,rock,conglomerate-boulder,0,1400,125,-1,0,4025684
-92475169,-75903250,167427,1,tree,quaking-aspen,0,18000,106,-1,0,4026633
-92474182,-75902499,167418,1,tree,sugar-maple,0,25000,106,-1,0,4026642
-92463336,-75900737,167034,1,tree,shagbark-hickory,0,25000,54,-1,0,4027026
-92457518,-75901241,166901,1,tree,wild-pear,0,8000,8,-1,0,4027159
-92450878,-75904354,166703,1,tree,quaking-aspen,0,18000,77,-1,0,4027357
-92440323,-75904535,165767,1,tree,holm-oak,0,12000,660,-1,0,4028293
-92437878,-75901723,165323,1,tree,crab-apple,0,6000,608,-1,0,4028737
-92433332,-75900557,165688,1,tree,crab-apple,0,6000,690,-1,0,4028372
-92416888,-75902583,167385,1,tree,sweet-chestnut,0,25000,60,-1,0,4026675
-92406786,-75903942,167947,1,tree,scots-pine,0,25000,54,-1,0,4026113
-92398992,-75903890,167987,1,tree,flowering-dogwood,0,8000,32,-1,0,3979015
-92338342,-75901144,168688,1,tree,field-elm,0,11000,20,-1,0,3978314
-92328638,-75901339,168431,1,tree,wych-elm,0,20000,70,-1,0,3978571
-92316767,-75900557,164541,1,tree,rowan,0,8000,374,-1,0,3982461
-92582421,-75895006,167385,1,tree,rowan,0,8000,120,-1,0,4026675
-92575916,-75899973,167020,1,tree,quaking-aspen,0,18000,97,-1,0,4027040
-92562028,-75899670,166875,1,tree,quaking-aspen,0,18000,76,-1,0,4027185
-92525958,-75899251,168078,1,rock,karst-breakdown-block,0,2000,129,-1,0,4025982
-92502121,-75897420,168635,1,tree,honey-locust,0,18000,62,-1,0,4025425
-92492343,-75899965,168501,1,tree,wild-pear,0,8000,139,-1,0,4025559
-92485697,-75898297,168426,1,tree,olive,0,8000,160,-1,0,4025634
-92471465,-75897946,167552,1,tree,honey-locust,0,18000,166,-1,0,4026508
-92469797,-75895004,167697,1,tree,flowering-dogwood,0,8000,164,-1,0,4026363
-92413432,-75895524,167799,1,rock,limestone-slab,0,3400,133,-1,0,4026261
-92352181,-75896211,168450,1,tree,crab-apple,0,6000,41,-1,0,3978552
-92343168,-75898624,168748,1,tree,field-maple,0,10000,39,-1,0,3978254
-92334481,-75895221,168647,1,tree,wych-elm,0,20000,40,-1,0,3978355
-92325737,-75895152,168364,1,tree,crab-apple,0,6000,93,-1,0,3978638
-92305868,-75898459,164199,1,tree,sweet-chestnut,0,25000,134,-1,0,3982803
-92579807,-75894622,167390,1,tree,holm-oak,0,12000,66,-1,0,4026670
-92570362,-75893132,167559,1,tree,rowan,0,8000,68,-1,0,4026501
-92533819,-75891886,168113,1,tree,scots-pine,0,25000,106,-1,0,4025947
-92519754,-75893841,168653,1,tree,scots-pine,0,25000,78,-1,0,4025407
-92511175,-75890449,169011,1,tree,quaking-aspen,0,18000,58,-1,0,4025049
-92475028,-75892722,168410,1,tree,temperate-oak,0,14000,123,-1,0,4025650
-92459563,-75892129,167504,1,tree,crab-apple,0,6000,160,-1,0,4026556
-92422660,-75894880,167123,1,tree,quaking-aspen,0,18000,98,-1,0,4026937
-92418866,-75891337,167614,1,tree,scots-pine,0,25000,147,-1,0,4026446
-92414268,-75894671,167779,1,tree,rowan,0,8000,145,-1,0,4026281
-92400847,-75892826,168611,1,tree,olive,0,8000,101,-1,0,4025449
-92393211,-75891177,168654,1,tree,shagbark-hickory,0,25000,74,-1,0,3978348
-92377069,-75891553,168175,1,tree,crab-apple,0,6000,90,-1,0,3978827
-92364786,-75893967,168052,1,tree,black-cherry,0,20000,124,-1,0,3978950
-92355741,-75894156,168373,1,tree,temperate-oak,0,14000,52,-1,0,3978629
-92350251,-75890213,168468,1,tree,crab-apple,0,6000,36,-1,0,3978534
-92331116,-75894193,168681,1,tree,quaking-aspen,0,18000,26,-1,0,3978321
-92567401,-75887528,167806,1,tree,black-cherry,0,20000,52,-1,0,4026254
-92541088,-75889168,167831,1,tree,quaking-aspen,0,18000,157,-1,0,4026229
-92517382,-75889095,168951,1,tree,quaking-aspen,0,18000,100,-1,0,4025109
-92510184,-75889860,169044,1,tree,field-maple,0,10000,64,-1,0,4025016
-92489248,-75889275,169560,1,tree,maritime-pine,0,20000,136,-1,0,4024500
-92466254,-75888274,168303,1,tree,shagbark-hickory,0,25000,158,-1,0,4025757
-92459560,-75885694,168219,1,tree,quaking-aspen,0,18000,152,-1,0,4025841
-92429742,-75886545,165848,1,tree,quaking-aspen,0,18000,466,-1,0,4028212
-92418371,-75885248,167919,1,tree,black-cherry,0,20000,157,-1,0,4026141
-92409268,-75886469,168519,1,tree,field-maple,0,10000,118,-1,0,4025541
-92391133,-75888496,168727,1,tree,field-maple,0,10000,101,-1,0,3978275
-92382329,-75887568,168395,1,tree,field-elm,0,11000,50,-1,0,3978607
-92351020,-75888433,168475,1,tree,field-maple,0,10000,31,-1,0,3978527
-92340891,-75888503,168752,1,tree,wych-elm,0,20000,48,-1,0,3978250
-92543191,-75880624,168071,1,tree,crab-apple,0,6000,84,-1,0,4025989
-92495733,-75883761,169885,1,tree,quaking-aspen,0,18000,83,-1,0,4024175
-92494681,-75884264,169862,1,tree,holm-oak,0,12000,92,-1,0,4024198
-92427314,-75881158,167459,1,tree,maritime-pine,0,20000,461,-1,0,4026601
-92419516,-75883425,167926,1,tree,cherry-blossom,0,6500,146,-1,0,4026134
