x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-67443653,-158877585,213860,1,tree,savanna-acacia,0,8000,343,-1,0,4639012
-67435449,-158876458,216149,1,tree,marula,0,10000,385,-1,0,4636723
-67688543,-158872221,195470,1,tree,honey-locust,0,18000,188,-1,0,4657402
-67645747,-158871971,196681,1,tree,stone-pine,0,18000,131,-1,0,4656191
-67590272,-158870900,194068,1,tree,stone-pine,0,18000,88,-1,0,4658804
-67567039,-158870979,195399,1,tree,marula,0,10000,103,-1,0,4657473
-67545744,-158872780,197209,1,tree,stone-pine,0,18000,119,-1,0,4655663
-67536125,-158870397,198074,1,tree,mopane,0,10000,127,-1,0,4654798
-67531094,-158871375,198629,1,tree,olive,0,8000,125,-1,0,4654243
-67529999,-158872964,198832,1,rock,charcoal-blackened-block,0,1600,127,-1,0,4654040
-67518729,-158870065,200453,1,tree,mopane,0,10000,126,-1,0,4652419
-67502087,-158871375,202556,1,rock,laterite-crust-block,0,1000,159,-1,0,4650316
-67485803,-158872054,204310,1,tree,stone-pine,0,18000,164,-1,0,4648562
-67466658,-158870572,207496,1,tree,honey-locust,0,18000,235,-1,0,4645376
-67450923,-158874464,212061,1,tree,mopane,0,10000,315,-1,0,4640811
-67440202,-158870562,214799,1,tree,marula,0,10000,379,-1,0,4638073
-67685123,-158865268,195113,1,tree,marula,0,10000,190,-1,0,4657759
-67678492,-158868639,195935,1,tree,mopane,0,10000,189,-1,0,4656937
-67672224,-158865338,195754,1,tree,desert-dead,0,6000,190,-1,0,4657118
-67643989,-158866346,196075,1,tree,mopane,0,10000,155,-1,0,4656797
-67633272,-158868558,195960,1,tree,holm-oak,0,12000,178,-1,0,4656912
-67627525,-158868200,195606,1,tree,mopane,0,10000,193,-1,0,4657266
-67623198,-158868482,195554,1,tree,savanna-acacia,0,8000,200,-1,0,4657318
-67611016,-158868783,194727,1,tree,desert-ironwood,0,8000,194,-1,0,4658145
-67551042,-158865676,196712,1,tree,bur-oak,0,15000,125,-1,0,4656160
-67534009,-158865814,198126,1,tree,mopane,0,10000,119,-1,0,4654746
-67507127,-158867165,201869,1,rock,limestone-slab,0,3400,143,-1,0,4651003
-67501541,-158865595,202237,1,tree,olive,0,8000,145,-1,0,4650635
-67482096,-158868540,204660,1,tree,mopane,0,10000,168,-1,0,4648212
-67440119,-158865974,215296,1,tree,mopane,0,10000,394,-1,0,4637576
-67703799,-158861860,192789,1,rock,tafoni-sandstone,0,3600,144,-1,0,4660083
-67696854,-158864861,194277,1,tree,marula,0,10000,164,-1,0,4658595
-67693136,-158862622,194175,1,tree,stone-pine,0,18000,169,-1,0,4658697
-67678904,-158861375,195789,1,rock,tafoni-sandstone,0,3600,202,-1,0,4657083
-67566400,-158860696,195380,1,tree,marula,0,10000,107,-1,0,4657492
-67550221,-158861719,197115,1,rock,laterite-crust-block,0,1000,126,-1,0,4655757
-67547129,-158863666,197155,1,rock,limestone-slab,0,3400,127,-1,0,4655717
-67527900,-158861191,198873,1,tree,mopane,0,10000,103,-1,0,4653999
-67524830,-158862062,199448,1,tree,mopane,0,10000,106,-1,0,4653424
-67505367,-158860571,201620,1,tree,holm-oak,0,12000,133,-1,0,4651252
-67500623,-158861141,202335,1,tree,marula,0,10000,140,-1,0,4650537
-67476335,-158860153,205613,1,tree,mopane,0,10000,193,-1,0,4647259
-67473142,-158864669,206359,1,tree,savanna-acacia,0,8000,202,-1,0,4646513
-67457083,-158860147,210043,1,tree,honey-locust,0,18000,286,-1,0,4642829
-67437517,-158860530,216449,1,tree,savanna-acacia,0,8000,445,-1,0,4636423
-67690206,-158855104,193978,1,tree,mopane,0,10000,171,-1,0,4658894
-67670476,-158856135,194623,1,tree,mopane,0,10000,218,-1,0,4658249
-67662400,-158858175,195632,1,tree,mopane,0,10000,195,-1,0,4657240
-67627604,-158858178,194231,1,tree,stone-pine,0,18000,198,-1,0,4658641
-67549474,-158857739,197337,1,tree,stone-pine,0,18000,123,-1,0,4655535
-67520176,-158856459,200187,1,tree,mopane,0,10000,109,-1,0,4652685
-67509963,-158858302,201207,1,tree,mopane,0,10000,123,-1,0,4651665
-67480679,-158857372,204763,1,rock,laterite-crust-block,0,1000,180,-1,0,4648109
-67464267,-158857868,208297,1,tree,olive,0,8000,243,-1,0,4644575
-67441369,-158857946,215470,1,tree,holm-oak,0,12000,403,-1,0,4637402
-67709323,-158851044,191961,1,tree,mopane,0,10000,151,-1,0,4660911
-67694307,-158854766,193417,1,tree,honey-locust,0,18000,156,-1,0,4659455
-67669638,-158850039,193953,1,tree,mopane,0,10000,236,-1,0,4658919
-67645081,-158852601,194348,1,tree,mopane,0,10000,181,-1,0,4658524
-67602538,-158852179,192767,1,tree,mopane,0,10000,74,-1,0,4660105
-67585279,-158852885,193579,1,tree,mopane,0,10000,92,-1,0,4659293
-67579922,-158850731,194086,1,tree,marula,0,10000,99,-1,0,4658786
-67560212,-158853917,196308,1,tree,olive,0,8000,127,-1,0,4656564
-67552715,-158852522,197281,1,rock,laterite-crust-block,0,1000,118,-1,0,4655591
-67540388,-158852885,197715,1,tree,mopane,0,10000,102,-1,0,4655157
-67532066,-158852375,198842,1,tree,mopane,0,10000,106,-1,0,4654030
-67518506,-158850496,200271,1,tree,mopane,0,10000,111,-1,0,4652601
-67508337,-158850165,201079,1,tree,wild-pear,0,8000,116,-1,0,4651793
-67472474,-158851249,206186,1,tree,holm-oak,0,12000,208,-1,0,4646686
-67466792,-158851967,207581,1,tree,mopane,0,10000,222,-1,0,4645291
-67450886,-158850401,212023,1,rock,laterite-crust-block,0,1000,339,-1,0,4640849
-67668975,-158848647,193785,1,tree,mopane,0,10000,240,-1,0,4659087
-67655829,-158848281,193640,1,tree,mopane,0,10000,216,-1,0,4659232
-67651062,-158848407,193958,1,tree,mopane,0,10000,192,-1,0,4658914
-67636665,-158849994,193346,1,tree,mopane,0,10000,191,-1,0,4659526
-67633886,-158849390,193010,1,tree,mopane,0,10000,189,-1,0,4659862
-67624098,-158849016,192734,1,tree,wild-pear,0,8000,166,-1,0,4660138
-67591946,-158849343,192906,1,tree,mopane,0,10000,76,-1,0,4659966
-67578711,-158847212,194124,1,tree,holm-oak,0,12000,109,-1,0,4658748
-67557823,-158849120,196542,1,rock,charcoal-blackened-block,0,1600,118,-1,0,4656330
-67542872,-158846262,197966,1,tree,mopane,0,10000,108,-1,0,4654906
-67530942,-158849950,198671,1,tree,olive,0,8000,110,-1,0,4654201
-67516438,-158845317,200212,1,tree,marula,0,10000,116,-1,0,4652660
-67514903,-158849121,200663,1,tree,holm-oak,0,12000,113,-1,0,4652209
-67490433,-158847910,203282,1,tree,honey-locust,0,18000,161,-1,0,4649590
-67450279,-158845235,212205,1,tree,savanna-acacia,0,8000,349,-1,0,4640667
-67440271,-158846945,215779,1,tree,bur-oak,0,15000,451,-1,0,4637093
-67698343,-158841044,191636,1,rock,limestone-slab,0,3400,152,-1,0,4661236
-67665383,-158844947,193062,1,tree,olive,0,8000,249,-1,0,4659810
-67625734,-158842850,192163,1,tree,mopane,0,10000,146,-1,0,4660709
-67596960,-158844990,192815,1,tree,stone-pine,0,18000,67,-1,0,4660057
-67582270,-158840965,193837,1,rock,charcoal-blackened-block,0,1600,111,-1,0,4659035
-67567276,-158844295,195272,1,tree,cork-oak,0,12000,126,-1,0,4657600
-67550096,-158840838,196786,1,tree,bur-oak,0,15000,103,-1,0,4656086
-67545346,-158844415,197585,1,tree,mopane,0,10000,107,-1,0,4655287
-67543050,-158842940,197680,1,tree,marula,0,10000,110,-1,0,4655192
-67538141,-158840718,198675,1,rock,laterite-crust-block,0,1000,115,-1,0,4654197
-67489459,-158840348,203526,1,tree,mopane,0,10000,169,-1,0,4649346
-67484086,-158842234,204381,1,tree,mopane,0,10000,179,-1,0,4648491
-67475468,-158843780,205584,1,tree,mopane,0,10000,193,-1,0,4647288
-67438897,-158842312,216429,1,tree,marula,0,10000,483,-1,0,4636443
-67714521,-158837572,189937,1,rock,laterite-crust-block,0,1000,196,-1,0,4662935
-67708695,-158836171,189888,1,tree,marula,0,10000,174,-1,0,4662984
-67663194,-158838019,191639,1,tree,mopane,0,10000,261,-1,0,4661233
-67653105,-158837506,191966,1,rock,charcoal-blackened-block,0,1600,239,-1,0,4660906
-67640894,-158838199,191140,1,tree,mopane,0,10000,177,-1,0,4661732
-67615286,-158837660,191628,1,tree,mopane,0,10000,89,-1,0,4661244
-67538297,-158835624,197794,1,tree,savanna-acacia,0,8000,115,-1,0,4655078
-67531368,-158835598,198425,1,rock,laterite-crust-block,0,1000,126,-1,0,4654447
-67517698,-158835314,199940,1,tree,stone-pine,0,18000,136,-1,0,4652932
-67503080,-158839131,201878,1,tree,mopane,0,10000,138,-1,0,4650994
-67496616,-158836769,202558,1,tree,mopane,0,10000,154,-1,0,4650314
-67469327,-158838378,207159,1,tree,mopane,0,10000,199,-1,0,4645713
-67454348,-158839268,210372,1,tree,mopane,0,10000,295,-1,0,4642500
-67441798,-158835748,215138,1,tree,desert-ironwood,0,8000,449,-1,0,4637734
-67708512,-158830688,188878,1,tree,mopane,0,10000,173,-1,0,4663994
-67701712,-158830181,189360,1,tree,mopane,0,10000,182,-1,0,4663512
-67669809,-158833936,190061,1,tree,mopane,0,10000,254,-1,0,4662811
-67653553,-158831417,190373,1,tree,holm-oak,0,12000,257,-1,0,4662499
-67638344,-158833591,190392,1,tree,mopane,0,10000,187,-1,0,4662480
-67634113,-158832459,190730,1,rock,laterite-crust-block,0,1000,170,-1,0,4662142
-67580074,-158832732,193891,1,tree,marula,0,10000,123,-1,0,4658981
-67562141,-158831548,196179,1,tree,mopane,0,10000,95,-1,0,4656693
-67554162,-158831615,197188,1,tree,desert-dead,0,6000,92,-1,0,4655684
-67528476,-158830237,198625,1,tree,holm-oak,0,12000,135,-1,0,4654247
-67522980,-158832123,199257,1,tree,mopane,0,10000,141,-1,0,4653615
-67490260,-158832716,202890,1,tree,bur-oak,0,15000,161,-1,0,4649982
-67483832,-158830201,204089,1,tree,mopane,0,10000,164,-1,0,4648783
-67479701,-158832378,205019,1,tree,honey-locust,0,18000,173,-1,0,4647853
-67472973,-158831058,206348,1,tree,olive,0,8000,182,-1,0,4646524
-67467104,-158834790,207578,1,tree,mopane,0,10000,203,-1,0,4645294
-67459745,-158833244,208946,1,tree,mopane,0,10000,242,-1,0,4643926
-67670223,-158828111,188650,1,tree,holm-oak,0,12000,246,-1,0,4664222
-67667082,-158827114,188724,1,tree,marula,0,10000,253,-1,0,4664148
-67646256,-158829636,189586,1,tree,marula,0,10000,233,-1,0,4663286
-67617603,-158828785,190846,1,tree,holm-oak,0,12000,131,-1,0,4662026
-67604383,-158828337,191808,1,tree,wild-pear,0,8000,102,-1,0,4661064
-67597541,-158825290,191636,1,tree,savanna-acacia,0,8000,106,-1,0,4661236
-67575829,-158829747,194404,1,tree,savanna-acacia,0,8000,122,-1,0,4658468
-67573743,-158826585,194560,1,tree,cork-oak,0,12000,115,-1,0,4658312
-67564323,-158825680,195995,1,tree,holm-oak,0,12000,91,-1,0,4656877
-67556565,-158829464,196871,1,tree,mopane,0,10000,89,-1,0,4656001
-67531770,-158826794,198224,1,tree,mopane,0,10000,125,-1,0,4654648
-67518978,-158825399,199523,1,tree,mopane,0,10000,156,-1,0,4653349
-67513871,-158827993,200561,1,tree,wild-pear,0,8000,154,-1,0,4652311
-67501820,-158828520,201968,1,tree,mopane,0,10000,148,-1,0,4650904
-67485949,-158828348,203219,1,tree,desert-dead,0,6000,158,-1,0,4649653
-67484739,-158828179,203617,1,tree,mopane,0,10000,159,-1,0,4649255
-67474107,-158827717,206018,1,tree,savanna-acacia,0,8000,180,-1,0,4646854
-67447415,-158826813,212317,1,tree,mopane,0,10000,366,-1,0,4640555
-67682822,-158824388,187665,1,tree,olive,0,8000,218,-1,0,4665207
-67649028,-158820032,187888,1,tree,savanna-acacia,0,8000,260,-1,0,4664984
-67591321,-158824493,191980,1,rock,laterite-crust-block,0,1000,102,-1,0,4660892
-67582292,-158820025,193427,1,tree,wild-pear,0,8000,110,-1,0,4659445
-67540731,-158824836,197402,1,tree,marula,0,10000,98,-1,0,4655470
-67477010,-158820866,205342,1,tree,mopane,0,10000,181,-1,0,4647530
-67455411,-158820743,209884,1,tree,mopane,0,10000,314,-1,0,4642988
-67697281,-158816678,186314,1,tree,mopane,0,10000,215,-1,0,4666558
-67613595,-158818783,190052,1,tree,stone-pine,0,18000,180,-1,0,4662820
-67593551,-158817134,191637,1,rock,charcoal-blackened-block,0,1600,138,-1,0,4661235
-67587934,-158815149,192196,1,tree,savanna-acacia,0,8000,135,-1,0,4660676
-67574111,-158816722,194060,1,tree,stone-pine,0,18000,106,-1,0,4658812
-67568356,-158819985,195161,1,tree,marula,0,10000,94,-1,0,4657711
-67554389,-158819911,196845,1,tree,savanna-acacia,0,8000,74,-1,0,4656027
-67532860,-158816466,197638,1,rock,laterite-crust-block,0,1000,106,-1,0,4655234
-67467207,-158815395,207392,1,tree,mopane,0,10000,240,-1,0,4645480
-67450120,-158815082,212003,1,tree,mopane,0,10000,404,-1,0,4640869
-67446209,-158818208,213354,1,tree,mopane,0,10000,428,-1,0,4639518
-67440744,-158816302,216073,1,tree,wild-pear,0,8000,495,-1,0,4636799
-67713342,-158814504,186959,1,tree,wild-pear,0,8000,169,-1,0,4665913
-67687659,-158814216,186147,1,tree,wild-pear,0,8000,217,-1,0,4666725
-67681162,-158810426,185100,1,tree,olive,0,8000,197,-1,0,4667772
-67655537,-158810383,185642,1,tree,mopane,0,10000,243,-1,0,4667230
-67654027,-158810810,185969,1,tree,mopane,0,10000,247,-1,0,4666903
-67633594,-158810053,187334,1,tree,mopane,0,10000,253,-1,0,4665538
-67619799,-158811048,188952,1,rock,laterite-crust-block,0,1000,231,-1,0,4663920
-67607621,-158813543,190241,1,tree,desert-ironwood,0,8000,191,-1,0,4662631
-67595790,-158811216,191894,1,tree,mopane,0,10000,169,-1,0,4660978
-67582282,-158810353,193330,1,tree,mopane,0,10000,139,-1,0,4659542
-67564853,-158814310,196279,1,tree,marula,0,10000,92,-1,0,4656593
-67530856,-158810150,197654,1,tree,mopane,0,10000,106,-1,0,4655218
-67494525,-158813224,202854,1,tree,mopane,0,10000,206,-1,0,4650018
-67480213,-158811857,204842,1,tree,mopane,0,10000,212,-1,0,4648030
-67476206,-158813069,205741,1,tree,mopane,0,10000,206,-1,0,4647131
-67446259,-158811328,213691,1,tree,wild-pear,0,8000,458,-1,0,4639181
-67704789,-158806982,186159,1,tree,holm-oak,0,12000,195,-1,0,4666713
-67677461,-158807069,184625,1,rock,laterite-crust-block,0,1000,179,-1,0,4668247
-67668874,-158808687,184963,1,tree,wild-pear,0,8000,191,-1,0,4667909
-67655073,-158809073,185468,1,tree,stone-pine,0,18000,241,-1,0,4667404
-67617833,-158806476,188559,1,rock,laterite-crust-block,0,1000,240,-1,0,4664313
-67593063,-158807342,192494,1,tree,desert-dead,0,6000,176,-1,0,4660378
-67572152,-158807965,194891,1,tree,stone-pine,0,18000,122,-1,0,4657981
-67521922,-158806489,198544,1,rock,limestone-slab,0,3400,144,-1,0,4654328
-67519849,-158806067,198768,1,tree,savanna-acacia,0,8000,154,-1,0,4654104
-67512853,-158805083,199656,1,rock,laterite-crust-block,0,1000,186,-1,0,4653216
-67460160,-158809373,209564,1,tree,mopane,0,10000,328,-1,0,4643308
-67456384,-158808593,210208,1,rock,laterite-crust-block,0,1000,364,-1,0,4642664
-67708129,-158801724,185763,1,tree,bur-oak,0,15000,191,-1,0,4667109
-67688303,-158802313,184336,1,tree,stone-pine,0,18000,209,-1,0,4668536
-67651677,-158801767,184323,1,rock,laterite-crust-block,0,1000,228,-1,0,4668549
-67647651,-158800365,184502,1,tree,olive,0,8000,233,-1,0,4668370
-67635865,-158801285,185862,1,tree,honey-locust,0,18000,251,-1,0,4667010
-67595991,-158802826,192442,1,tree,marula,0,10000,194,-1,0,4660430
-67547954,-158803262,196679,1,tree,mopane,0,10000,81,-1,0,4656193
-67530693,-158800353,197521,1,tree,holm-oak,0,12000,106,-1,0,4655351
-67511788,-158801375,199497,1,rock,laterite-crust-block,0,1000,188,-1,0,4653375
-67502669,-158804025,201197,1,tree,mopane,0,10000,222,-1,0,4651675
-67483742,-158804686,204299,1,tree,savanna-acacia,0,8000,245,-1,0,4648573
-67463338,-158801364,208744,1,tree,mopane,0,10000,323,-1,0,4644128
-67708110,-158799888,185379,1,tree,mopane,0,10000,195,-1,0,4667493
-67703717,-158795209,184514,1,tree,cork-oak,0,12000,216,-1,0,4668358
-67695402,-158798721,184781,1,tree,stone-pine,0,18000,218,-1,0,4668091
-67688776,-158798916,183855,1,tree,stone-pine,0,18000,209,-1,0,4669017
-67683141,-158798607,183571,1,tree,mopane,0,10000,194,-1,0,4669301
-67623864,-158796357,187002,1,tree,bur-oak,0,15000,243,-1,0,4665870
-67605692,-158798621,190097,1,tree,holm-oak,0,12000,225,-1,0,4662775
-67602178,-158796369,190697,1,tree,mopane,0,10000,217,-1,0,4662175
-67597012,-158796971,191669,1,tree,stone-pine,0,18000,205,-1,0,4661203
-67591973,-158796686,192847,1,tree,savanna-acacia,0,8000,191,-1,0,4660025
-67566178,-158798755,195868,1,tree,savanna-acacia,0,8000,132,-1,0,4657004
-67529558,-158796788,197514,1,tree,olive,0,8000,113,-1,0,4655358
-67522624,-158798112,198057,1,tree,holm-oak,0,12000,136,-1,0,4654815
-67503712,-158799381,200459,1,tree,mopane,0,10000,222,-1,0,4652413
-67488603,-158796254,202779,1,rock,laterite-crust-block,0,1000,275,-1,0,4650093
-67462621,-158799872,209186,1,tree,olive,0,8000,333,-1,0,4643686
-67458789,-158795698,210205,1,tree,olive,0,8000,368,-1,0,4642667
-67714338,-158791728,183786,1,tree,mopane,0,10000,197,-1,0,4669086
-67708875,-158792820,184252,1,tree,mopane,0,10000,210,-1,0,4668620
-67652582,-158791153,182831,1,tree,olive,0,8000,191,-1,0,4670041
-67629043,-158792719,185954,1,tree,savanna-acacia,0,8000,231,-1,0,4666918
-67605436,-158794070,189887,1,rock,tafoni-sandstone,0,3600,221,-1,0,4662985
-67603111,-158794686,190340,1,tree,mopane,0,10000,218,-1,0,4662532
-67598411,-158791596,190929,1,tree,savanna-acacia,0,8000,204,-1,0,4661943
-67585395,-158790323,193306,1,tree,desert-ironwood,0,8000,174,-1,0,4659566
-67557538,-158792202,196296,1,tree,marula,0,10000,145,-1,0,4656576
-67547379,-158792782,196788,1,tree,honey-locust,0,18000,125,-1,0,4656084
-67521875,-158791238,197995,1,tree,mopane,0,10000,141,-1,0,4654877
-67505776,-158790999,199520,1,tree,mopane,0,10000,214,-1,0,4653352
-67498677,-158793851,200749,1,rock,laterite-crust-block,0,1000,248,-1,0,4652123
-67494434,-158794318,201576,1,tree,mopane,0,10000,264,-1,0,4651296
-67469546,-158790161,207107,1,tree,marula,0,10000,343,-1,0,4645765
-67438458,-158790235,218031,1,tree,mopane,0,10000,425,-1,0,4634841
-67706026,-158787171,182865,1,tree,holm-oak,0,12000,231,-1,0,4670007
-67676357,-158785025,181282,1,tree,savanna-acacia,0,8000,158,-1,0,4671590
-67666633,-158785943,181388,1,tree,cork-oak,0,12000,161,-1,0,4671484
-67649772,-158786725,182565,1,tree,mopane,0,10000,181,-1,0,4670307
-67635425,-158786660,184427,1,tree,savanna-acacia,0,8000,197,-1,0,4668445
-67594763,-158786346,191822,1,tree,mopane,0,10000,185,-1,0,4661050
-67584075,-158785538,193151,1,rock,limestone-slab,0,3400,167,-1,0,4659721
-67572517,-158789848,194943,1,tree,mopane,0,10000,165,-1,0,4657929
-67551783,-158787847,196146,1,rock,limestone-slab,0,3400,160,-1,0,4656726
-67511717,-158786671,198560,1,tree,mopane,0,10000,180,-1,0,4654312
-67505850,-158785366,199098,1,tree,olive,0,8000,208,-1,0,4653774
-67484404,-158785500,203019,1,tree,mopane,0,10000,317,-1,0,4649853
-67705078,-158782517,181398,1,tree,mopane,0,10000,238,-1,0,4671474
-67700625,-158784782,181984,1,tree,marula,0,10000,234,-1,0,4670888
-67690103,-158783057,181267,1,tree,olive,0,8000,206,-1,0,4671605
-67675670,-158784986,181228,1,tree,olive,0,8000,159,-1,0,4671644
-67669810,-158782135,180815,1,tree,olive,0,8000,162,-1,0,4672057
-67660335,-158782841,181427,1,tree,holm-oak,0,12000,163,-1,0,4671445
-67626351,-158781550,185618,1,tree,mopane,0,10000,183,-1,0,4667254
-67623043,-158783875,186291,1,tree,wild-pear,0,8000,194,-1,0,4666581
-67619151,-158784259,187035,1,rock,charcoal-blackened-block,0,1600,198,-1,0,4665837
-67611496,-158783016,188539,1,tree,mopane,0,10000,195,-1,0,4664333
-67586525,-158783702,192595,1,tree,holm-oak,0,12000,164,-1,0,4660277
-67571742,-158784633,194284,1,tree,marula,0,10000,168,-1,0,4658588
-67527730,-158782959,196984,1,tree,mopane,0,10000,144,-1,0,4655888
-67513261,-158783524,198325,1,tree,savanna-acacia,0,8000,170,-1,0,4654547
-67497392,-158780383,199919,1,tree,savanna-acacia,0,8000,250,-1,0,4652953
-67488346,-158783290,201879,1,tree,mopane,0,10000,302,-1,0,4650993
-67472880,-158784248,206140,1,tree,mopane,0,10000,363,-1,0,4646732
-67459092,-158783066,210205,1,rock,laterite-crust-block,0,1000,407,-1,0,4642667
-67671253,-158779730,180640,1,rock,charcoal-blackened-block,0,1600,164,-1,0,4672232
-67634649,-158775072,184103,1,tree,holm-oak,0,12000,160,-1,0,4668769
-67620677,-158777156,186970,1,tree,mopane,0,10000,178,-1,0,4665902
-67612486,-158779168,188296,1,tree,honey-locust,0,18000,183,-1,0,4664576
-67604253,-158776475,189738,1,tree,olive,0,8000,169,-1,0,4663134
-67599275,-158776692,190880,1,tree,desert-dead,0,6000,166,-1,0,4661992
-67561021,-158779665,193648,1,tree,desert-dead,0,6000,183,-1,0,4659224
-67546720,-158778379,194776,1,tree,savanna-acacia,0,8000,191,-1,0,4658096
-67511673,-158779046,198099,1,tree,mopane,0,10000,172,-1,0,4654773
-67501218,-158776202,199043,1,tree,holm-oak,0,12000,219,-1,0,4653829
-67490145,-158776444,201205,1,tree,mopane,0,10000,295,-1,0,4651667
-67487012,-158777993,201907,1,tree,mopane,0,10000,312,-1,0,4650965
-67477760,-158778470,204342,1,tree,mopane,0,10000,359,-1,0,4648530
-67466871,-158779974,207753,1,tree,mopane,0,10000,403,-1,0,4645119
-67463138,-158776226,208580,1,tree,savanna-acacia,0,8000,429,-1,0,4644292
-67695079,-158770462,178629,1,tree,mopane,0,10000,177,-1,0,4674243
-67691873,-158772440,178991,1,tree,marula,0,10000,176,-1,0,4673881
-67668145,-158771889,179805,1,tree,mopane,0,10000,165,-1,0,4673067
-67631658,-158773795,184413,1,tree,wild-pear,0,8000,170,-1,0,4668459
-67618847,-158773072,187228,1,rock,charcoal-blackened-block,0,1600,187,-1,0,4665644
-67565785,-158773541,192632,1,tree,savanna-acacia,0,8000,158,-1,0,4660240
-67562563,-158772635,192565,1,tree,holm-oak,0,12000,167,-1,0,4660307
-67548923,-158773287,193928,1,tree,savanna-acacia,0,8000,198,-1,0,4658944
-67522597,-158773530,196829,1,tree,mopane,0,10000,144,-1,0,4656043
-67517534,-158772732,197177,1,tree,mopane,0,10000,145,-1,0,4655695
-67514846,-158772424,197308,1,tree,mopane,0,10000,150,-1,0,4655564
-67465215,-158771811,207552,1,tree,mopane,0,10000,431,-1,0,4645320
-67456846,-158774744,210665,1,tree,mopane,0,10000,452,-1,0,4642207
-67454612,-158772175,211197,1,tree,mopane,0,10000,466,-1,0,4641675
-67698863,-158766434,177951,1,tree,savanna-acacia,0,8000,172,-1,0,4674921
-67690437,-158765994,178131,1,rock,laterite-crust-block,0,1000,171,-1,0,4674741
-67675820,-158766817,178851,1,tree,mopane,0,10000,168,-1,0,4674021
-67664461,-158765980,180003,1,tree,marula,0,10000,158,-1,0,4672869
-67658851,-158765517,180729,1,tree,mopane,0,10000,151,-1,0,4672143
-67646129,-158767309,182468,1,rock,laterite-crust-block,0,1000,156,-1,0,4670404
-67632239,-158769294,184378,1,rock,laterite-crust-block,0,1000,185,-1,0,4668494
-67626850,-158767722,185658,1,tree,mopane,0,10000,194,-1,0,4667214
-67551067,-158768179,193156,1,tree,stone-pine,0,18000,187,-1,0,4659716
-67520776,-158769513,196559,1,tree,mopane,0,10000,138,-1,0,4656313
-67510778,-158768149,197382,1,tree,wild-pear,0,8000,149,-1,0,4655490
-67499390,-158766302,198710,1,tree,mopane,0,10000,202,-1,0,4654162
-67479842,-158766220,203027,1,tree,wild-pear,0,8000,342,-1,0,4649845
-67461329,-158768464,208612,1,tree,marula,0,10000,452,-1,0,4644260
-67452339,-158766101,211617,1,tree,marula,0,10000,485,-1,0,4641255
-67436685,-158769252,219095,1,tree,mopane,0,10000,482,-1,0,4633777
-67700234,-158760442,177075,1,tree,savanna-acacia,0,8000,161,-1,0,4675797
-67697321,-158761281,177117,1,rock,laterite-crust-block,0,1000,163,-1,0,4675755
-67646321,-158764778,182320,1,tree,savanna-acacia,0,8000,170,-1,0,4670552
-67629725,-158760002,185700,1,tree,savanna-acacia,0,8000,198,-1,0,4667172
-67615985,-158762238,188440,1,tree,mopane,0,10000,184,-1,0,4664432
