x_mm,y_mm,z_mm,layer,kind,species,riparian,height_mm,slope_mm_per_m,dist_water_mm,standing_water_mm,treeline_delta_mm
-75796297,-96517297,476591,1,rock,granite-boulder,0,2400,68,-1,0,-472591
-75952782,-96510974,475083,1,rock,granite-boulder,0,2400,79,-1,0,-471083
-75782655,-96513758,476847,1,rock,granite-boulder,0,2400,69,-1,0,-472847
-75761956,-96510853,477782,1,rock,granite-boulder,0,2400,47,-1,0,-473782
-75956023,-96508611,474724,1,rock,granite-boulder,0,2400,92,-1,0,-470724
-75869179,-96505112,478117,1,rock,granite-boulder,0,2400,18,-1,0,-474117
-75843799,-96506229,477215,1,rock,granite-boulder,0,2400,59,-1,0,-473215
-75726941,-96506810,477956,1,rock,granite-boulder,0,2400,37,-1,0,-473956
-75944726,-96500148,475340,1,rock,granite-boulder,0,2400,91,-1,0,-471340
-75873391,-96504929,477927,1,rock,veined-granite,0,2400,34,-1,0,-473927
-75851361,-96500058,477643,1,rock,granite-boulder,0,2400,66,-1,0,-473643
-75805237,-96504147,475955,1,rock,granite-boulder,0,2400,24,-1,0,-471955
-75787964,-96503731,476454,1,rock,granite-boulder,0,2400,56,-1,0,-472454
-75754988,-96500280,478083,1,rock,granite-boulder,0,2400,31,-1,0,-474083
-75930373,-96498322,475563,1,rock,granite-boulder,0,2400,52,-1,0,-471563
-75835367,-96498279,476474,1,rock,granite-boulder,0,2400,66,-1,0,-472474
-75737830,-96497621,477772,1,rock,granite-boulder,0,2400,14,-1,0,-473772
-75814003,-96490400,475943,1,rock,granite-boulder,0,2400,6,-1,0,-471943
-75754325,-96494586,477820,1,rock,granite-boulder,0,2400,32,-1,0,-473820
-75990989,-96485098,469896,1,rock,granite-boulder,0,2400,79,-1,0,-465896
-75975885,-96487731,471293,1,rock,granite-boulder,0,2400,149,-1,0,-467293
-75889783,-96487026,477066,1,rock,granite-boulder,0,2400,25,-1,0,-473066
-75792142,-96489083,476411,1,rock,granite-boulder,0,2400,49,-1,0,-472411
-75778462,-96488571,477120,1,rock,granite-boulder,0,2400,57,-1,0,-473120
-75769357,-96488385,477760,1,rock,granite-boulder,0,2400,55,-1,0,-473760
-75979323,-96478783,470898,1,rock,granite-boulder,0,2400,103,-1,0,-466898
-75881938,-96470003,476395,1,rock,veined-granite,0,2400,82,-1,0,-472395
-75973916,-96468036,471554,1,rock,granite-boulder,0,2400,108,-1,0,-467554
-75969525,-96469732,471803,1,rock,granite-boulder,0,2400,105,-1,0,-467803
-75944338,-96468852,474472,1,rock,granite-boulder,0,2400,125,-1,0,-470472
-75776094,-96466730,477301,1,rock,granite-boulder,0,2400,35,-1,0,-473301
-75972065,-96462341,471888,1,rock,granite-boulder,0,2400,111,-1,0,-467888
-75955486,-96463144,473229,1,rock,granite-boulder,0,2400,99,-1,0,-469229
-75824105,-96458781,474861,1,rock,granite-boulder,0,2400,100,-1,0,-470861
-75800671,-96458815,475964,1,rock,granite-boulder,0,2400,46,-1,0,-471964
-75769903,-96456740,477338,1,rock,granite-boulder,0,2400,40,-1,0,-473338
-75918693,-96454464,475466,1,rock,granite-boulder,0,2400,79,-1,0,-471466
-75841213,-96451180,473786,1,rock,granite-boulder,0,2400,25,-1,0,-469786
-75833360,-96454841,474184,1,rock,veined-granite,0,2400,81,-1,0,-470184
-75820342,-96452352,475101,1,rock,granite-boulder,0,2400,93,-1,0,-471101
-75818993,-96452652,475346,1,rock,granite-boulder,0,2400,94,-1,0,-471346
-75796084,-96450768,476498,1,rock,granite-boulder,0,2400,59,-1,0,-472498
-75764647,-96454155,477590,1,rock,granite-boulder,0,2400,40,-1,0,-473590
-75979020,-96446117,471839,1,rock,granite-boulder,0,2400,108,-1,0,-467839
-75973981,-96448571,472050,1,rock,granite-boulder,0,2400,111,-1,0,-468050
-75929149,-96448074,475027,1,rock,granite-boulder,0,2400,69,-1,0,-471027
-75899936,-96446528,475938,1,rock,granite-boulder,0,2400,18,-1,0,-471938
-75882326,-96446395,475581,1,rock,granite-boulder,0,2400,49,-1,0,-471581
-75863848,-96449069,474684,1,rock,granite-boulder,0,2400,61,-1,0,-470684
-75728364,-96448451,476273,1,rock,granite-boulder,0,2400,53,-1,0,-472273
-75979911,-96715275,472072,3,grass,crowberry-mat,0,220,78,-1,0,-468072
-75975783,-96715316,471860,3,grass,woolly-fringe-moss,0,220,84,-1,0,-467860
-75972978,-96715311,471985,3,bush,dwarf-birch,0,800,83,-1,0,-467985
-75969343,-96715484,471496,3,bush,dwarf-birch,0,800,77,-1,0,-467496
-75967286,-96715256,471640,3,grass,reindeer-lichen,0,240,71,-1,0,-467640
-75955190,-96715324,471846,3,bush,arctic-willow-thicket,0,500,86,-1,0,-467846
-75944777,-96715407,472572,3,reed,tussock-cottongrass,0,500,110,-1,0,-468572
-75943691,-96715381,472585,3,bush,arctic-willow-thicket,0,500,112,-1,0,-468585
-75942533,-96715344,472604,3,bush,dwarf-birch,0,800,113,-1,0,-468604
-75932224,-96715480,473672,3,grass,sheeps-fescue,0,240,120,-1,0,-469672
-75921533,-96715473,474646,3,grass,bilberry-mat,0,400,118,-1,0,-470646
-75919336,-96715373,475079,3,grass,crowberry-mat,0,220,117,-1,0,-471079
-75902304,-96715468,475943,3,bush,dwarf-birch,0,800,93,-1,0,-471943
-75893906,-96715217,476704,3,bush,juniper-scrub,0,1100,82,-1,0,-472704
-75881152,-96715246,478437,3,grass,crowberry-mat,0,220,69,-1,0,-474437
-75857809,-96715395,479851,3,bush,arctic-willow-thicket,0,500,42,-1,0,-475851
-75855856,-96715305,479838,3,grass,woolly-fringe-moss,0,220,43,-1,0,-475838
-75853536,-96715385,480196,3,reed,tussock-cottongrass,0,500,43,-1,0,-476196
-75820093,-96715239,479955,3,flower,wild-thyme,0,240,8,-1,0,-475955
-75803638,-96715383,480049,3,grass,crowberry-mat,0,220,28,-1,0,-476049
-75790871,-96715273,480476,3,reed,tussock-cottongrass,0,500,48,-1,0,-476476
-75783700,-96715213,480895,3,grass,bilberry-mat,0,400,54,-1,0,-476895
-75771748,-96715469,481514,3,reed,tussock-cottongrass,0,500,47,-1,0,-477514
-75764193,-96715409,481332,3,bush,arctic-willow-thicket,0,500,44,-1,0,-477332
-75762013,-96715232,481306,3,grass,crowberry-mat,0,220,43,-1,0,-477306
-75746668,-96715336,481646,3,grass,reindeer-lichen,0,240,46,-1,0,-477646
-75746035,-96715239,481772,3,grass,woolly-fringe-moss,0,220,47,-1,0,-477772
-75730921,-96715461,482602,3,bush,dwarf-birch,0,800,56,-1,0,-478602
-75728536,-96715312,482930,3,grass,reindeer-lichen,0,240,56,-1,0,-478930
-75980357,-96715010,472197,3,grass,reindeer-lichen,0,240,77,-1,0,-468197
-75977105,-96714474,471753,3,grass,reindeer-lichen,0,240,85,-1,0,-467753
-75973832,-96714854,471849,3,grass,woolly-fringe-moss,0,220,84,-1,0,-467849
-75962645,-96715062,471725,3,bush,dwarf-birch,0,800,64,-1,0,-467725
-75958481,-96714754,471783,3,bush,arctic-willow-thicket,0,500,78,-1,0,-467783
-75950617,-96714527,472009,3,grass,woolly-fringe-moss,0,220,100,-1,0,-468009
-75942683,-96715133,472700,3,grass,reindeer-lichen,0,240,113,-1,0,-468700
-75941085,-96715092,472858,3,grass,reindeer-lichen,0,240,114,-1,0,-468858
-75935855,-96715039,473386,3,grass,sheeps-fescue,0,240,119,-1,0,-469386
-75934613,-96714499,473585,3,bush,dwarf-birch,0,800,120,-1,0,-469585
-75933457,-96714924,473677,3,grass,bilberry-mat,0,400,120,-1,0,-469677
-75932095,-96714412,473723,3,grass,sheeps-fescue,0,240,120,-1,0,-469723
-75926686,-96714474,474345,3,bush,arctic-willow-thicket,0,500,120,-1,0,-470345
-75923002,-96714978,474664,3,grass,reindeer-lichen,0,240,119,-1,0,-470664
-75918940,-96715167,474913,3,grass,moss-cushion,0,220,117,-1,0,-470913
-75916266,-96715152,474990,3,grass,sheeps-fescue,0,240,114,-1,0,-470990
-75915817,-96715093,475013,3,grass,crowberry-mat,0,220,114,-1,0,-471013
-75913984,-96714649,475145,3,grass,moss-cushion,0,220,112,-1,0,-471145
-75912297,-96714989,475466,3,grass,crowberry-mat,0,220,110,-1,0,-471466
-75909651,-96714459,475461,3,flower,wild-thyme,0,240,108,-1,0,-471461
-75907627,-96714447,475856,3,grass,woolly-fringe-moss,0,220,106,-1,0,-471856
-75904888,-96714960,475993,3,bush,dwarf-birch,0,800,99,-1,0,-471993
-75902962,-96714696,476183,3,flower,wild-thyme,0,240,96,-1,0,-472183
-75901608,-96715162,476238,3,bush,arctic-willow-thicket,0,500,92,-1,0,-472238
-75892264,-96714472,477031,3,grass,woolly-fringe-moss,0,220,78,-1,0,-473031
-75887417,-96714739,477506,3,grass,sheeps-fescue,0,240,74,-1,0,-473506
-75885400,-96714448,478117,3,grass,sheeps-fescue,0,240,71,-1,0,-474117
-75882623,-96714884,478269,3,grass,woolly-fringe-moss,0,220,70,-1,0,-474269
-75872029,-96714944,479441,3,grass,feather-moss,0,220,54,-1,0,-475441
-75871883,-96714406,479438,3,grass,woolly-fringe-moss,0,220,52,-1,0,-475438
-75869803,-96714768,479539,3,grass,woolly-fringe-moss,0,220,50,-1,0,-475539
-75868542,-96714543,479271,3,grass,reindeer-lichen,0,240,48,-1,0,-475271
-75863221,-96714450,479578,3,grass,sheeps-fescue,0,240,43,-1,0,-475578
-75862329,-96714749,479703,3,grass,woolly-fringe-moss,0,220,42,-1,0,-475703
-75860383,-96715091,479711,3,grass,woolly-fringe-moss,0,220,42,-1,0,-475711
-75856833,-96714892,480145,3,grass,reindeer-lichen,0,240,44,-1,0,-476145
-75854117,-96714848,480038,3,grass,woolly-fringe-moss,0,220,44,-1,0,-476038
-75851578,-96714677,480042,3,grass,woolly-fringe-moss,0,220,44,-1,0,-476042
-75849767,-96714597,480326,3,flower,wild-thyme,0,240,43,-1,0,-476326
-75842243,-96714752,480320,3,bush,arctic-willow-thicket,0,500,38,-1,0,-476320
-75837891,-96714482,480157,3,grass,reindeer-lichen,0,240,30,-1,0,-476157
-75833113,-96715043,480069,3,flower,wild-thyme,0,240,23,-1,0,-476069
-75831591,-96714958,480296,3,grass,feather-moss,0,220,23,-1,0,-476296
-75830566,-96714795,480208,3,grass,woolly-fringe-moss,0,220,22,-1,0,-476208
-75828331,-96714543,480462,3,grass,crowberry-mat,0,220,21,-1,0,-476462
-75822792,-96714754,479786,3,reed,tussock-cottongrass,0,500,13,-1,0,-475786
-75818847,-96714644,479804,3,bush,arctic-willow-thicket,0,500,7,-1,0,-475804
-75818092,-96714600,479959,3,grass,moss-cushion,0,220,7,-1,0,-475959
-75811515,-96714744,479848,3,flower,harebell,0,350,12,-1,0,-475848
-75810396,-96715053,479878,3,bush,juniper-scrub,0,1100,15,-1,0,-475878
-75809380,-96714933,479854,3,grass,crowberry-mat,0,220,17,-1,0,-475854
-75806212,-96714639,479967,3,grass,bilberry-mat,0,400,23,-1,0,-475967
-75805234,-96714541,479935,3,bush,dwarf-birch,0,800,24,-1,0,-475935
-75803688,-96714720,480101,3,grass,crowberry-mat,0,220,26,-1,0,-476101
-75801775,-96714678,480131,3,grass,crowberry-mat,0,220,31,-1,0,-476131
-75791050,-96714649,480571,3,bush,dwarf-birch,0,800,48,-1,0,-476571
-75789591,-96714680,480667,3,grass,reindeer-lichen,0,240,51,-1,0,-476667
-75787648,-96714458,480685,3,grass,feather-moss,0,220,53,-1,0,-476685
-75778163,-96715115,481276,3,grass,sheeps-fescue,0,240,53,-1,0,-477276
-75773540,-96715038,481401,3,bush,arctic-willow-thicket,0,500,51,-1,0,-477401
-75771998,-96714555,481643,3,grass,reindeer-lichen,0,240,52,-1,0,-477643
-75771097,-96715136,481443,3,grass,crowberry-mat,0,220,49,-1,0,-477443
-75768022,-96715017,481183,3,grass,sheeps-fescue,0,240,49,-1,0,-477183
-75761398,-96714402,481579,3,grass,reindeer-lichen,0,240,45,-1,0,-477579
-75759670,-96715143,481546,3,reed,tussock-cottongrass,0,500,40,-1,0,-477546
-75755619,-96714884,481686,3,grass,feather-moss,0,220,44,-1,0,-477686
-75747661,-96714966,481610,3,grass,reindeer-lichen,0,240,46,-1,0,-477610
-75746919,-96714672,481698,3,grass,woolly-fringe-moss,0,220,47,-1,0,-477698
-75744775,-96714906,481677,3,grass,woolly-fringe-moss,0,220,49,-1,0,-477677
-75741714,-96714801,481971,3,bush,arctic-willow-thicket,0,500,52,-1,0,-477971
-75739974,-96714807,481969,3,grass,reindeer-lichen,0,240,54,-1,0,-477969
-75738095,-96714917,482250,3,grass,crowberry-mat,0,220,55,-1,0,-478250
-75734060,-96714499,482588,3,reed,tussock-cottongrass,0,500,58,-1,0,-478588
-75974913,-96714129,472011,3,grass,woolly-fringe-moss,0,220,86,-1,0,-468011
-75974299,-96714175,471833,3,grass,reindeer-lichen,0,240,86,-1,0,-467833
-75972950,-96714043,471811,3,grass,reindeer-lichen,0,240,84,-1,0,-467811
-75967003,-96713837,471519,3,bush,dwarf-birch,0,800,71,-1,0,-467519
-75962979,-96713613,471429,3,grass,bilberry-mat,0,400,68,-1,0,-467429
-75961085,-96714100,471737,3,grass,woolly-fringe-moss,0,220,71,-1,0,-467737
-75960512,-96713956,471649,3,grass,sheeps-fescue,0,240,73,-1,0,-467649
-75950945,-96713767,471892,3,reed,tussock-cottongrass,0,500,100,-1,0,-467892
-75944289,-96713673,472492,3,grass,reindeer-lichen,0,240,113,-1,0,-468492
-75942785,-96713932,472786,3,bush,arctic-willow-thicket,0,500,114,-1,0,-468786
-75941750,-96713876,472715,3,flower,wild-thyme,0,240,115,-1,0,-468715
-75928212,-96714158,474298,3,bush,dwarf-birch,0,800,120,-1,0,-470298
-75920484,-96714014,474832,3,grass,bilberry-mat,0,400,118,-1,0,-470832
-75919425,-96713981,474830,3,bush,dwarf-birch,0,800,118,-1,0,-470830
-75916263,-96713607,475184,3,grass,crowberry-mat,0,220,116,-1,0,-471184
-75914266,-96713818,475237,3,grass,reindeer-lichen,0,240,114,-1,0,-471237
-75912804,-96714117,475369,3,grass,sheeps-fescue,0,240,112,-1,0,-471369
-75911910,-96713983,475515,3,flower,wild-thyme,0,240,112,-1,0,-471515
-75902111,-96713981,476120,3,grass,crowberry-mat,0,220,96,-1,0,-472120
-75900902,-96714234,476214,3,grass,crowberry-mat,0,220,93,-1,0,-472214
-75899291,-96714279,476150,3,flower,wild-thyme,0,240,90,-1,0,-472150
-75896377,-96713952,476294,3,grass,reindeer-lichen,0,240,84,-1,0,-472294
-75892287,-96713978,476912,3,grass,bilberry-mat,0,400,77,-1,0,-472912
-75890542,-96713988,477217,3,grass,sheeps-fescue,0,240,75,-1,0,-473217
-75890216,-96713740,477164,3,reed,tussock-cottongrass,0,500,75,-1,0,-473164
-75889209,-96714031,477552,3,flower,harebell,0,350,74,-1,0,-473552
-75887229,-96714323,477662,3,reed,tussock-cottongrass,0,500,73,-1,0,-473662
-75884953,-96714124,478132,3,grass,crowberry-mat,0,220,70,-1,0,-474132
-75884673,-96713651,478418,3,flower,wild-thyme,0,240,69,-1,0,-474418
-75882972,-96713915,478215,3,grass,woolly-fringe-moss,0,220,69,-1,0,-474215
-75872761,-96713813,478878,3,bush,dwarf-birch,0,800,52,-1,0,-474878
-75871796,-96713808,479215,3,bush,dwarf-birch,0,800,51,-1,0,-475215
-75870999,-96713634,479341,3,grass,reindeer-lichen,0,240,49,-1,0,-475341
-75862022,-96714139,479882,3,bush,arctic-willow-thicket,0,500,43,-1,0,-475882
-75860152,-96714297,479910,3,grass,woolly-fringe-moss,0,220,44,-1,0,-475910
-75855766,-96714206,479987,3,bush,dwarf-birch,0,800,45,-1,0,-475987
-75845362,-96714252,480200,3,grass,reindeer-lichen,0,240,41,-1,0,-476200
-75844429,-96713845,480228,3,grass,reindeer-lichen,0,240,41,-1,0,-476228
-75842542,-96713890,480253,3,reed,tussock-cottongrass,0,500,41,-1,0,-476253
-75841733,-96714200,480260,3,grass,feather-moss,0,220,39,-1,0,-476260
-75841346,-96714180,480207,3,grass,reindeer-lichen,0,240,39,-1,0,-476207
-75840583,-96713882,480157,3,bush,arctic-willow-thicket,0,500,38,-1,0,-476157
-75835328,-96714098,480074,3,grass,woolly-fringe-moss,0,220,27,-1,0,-476074
-75831939,-96713721,480093,3,grass,crowberry-mat,0,220,24,-1,0,-476093
-75828903,-96714136,480300,3,grass,crowberry-mat,0,220,21,-1,0,-476300
-75826902,-96714247,480218,3,reed,tussock-cottongrass,0,500,19,-1,0,-476218
-75823410,-96713773,480008,3,grass,sheeps-fescue,0,240,13,-1,0,-476008
-75822940,-96713824,479975,3,bush,arctic-willow-thicket,0,500,11,-1,0,-475975
-75821414,-96714173,480003,3,bush,arctic-willow-thicket,0,500,8,-1,0,-476003
-75814445,-96714136,479857,3,grass,moss-cushion,0,220,8,-1,0,-475857
-75811905,-96713863,479987,3,grass,woolly-fringe-moss,0,220,12,-1,0,-475987
-75807363,-96714382,479950,3,grass,reindeer-lichen,0,240,22,-1,0,-475950
-75803453,-96714021,479973,3,grass,bilberry-mat,0,400,27,-1,0,-475973
-75800086,-96713672,480098,3,grass,sheeps-fescue,0,240,32,-1,0,-476098
-75798234,-96713751,480198,3,grass,reindeer-lichen,0,240,35,-1,0,-476198
-75796955,-96714382,480275,3,grass,bilberry-mat,0,400,38,-1,0,-476275
-75795990,-96714217,480141,3,grass,feather-moss,0,220,40,-1,0,-476141
-75792239,-96714110,480424,3,bush,arctic-willow-thicket,0,500,46,-1,0,-476424
-75788902,-96713878,480688,3,reed,tussock-cottongrass,0,500,52,-1,0,-476688
-75787284,-96714066,480759,3,grass,moss-cushion,0,220,54,-1,0,-476759
-75773167,-96713616,481493,3,grass,woolly-fringe-moss,0,220,57,-1,0,-477493
-75767677,-96713777,481629,3,grass,sheeps-fescue,0,240,55,-1,0,-477629
-75762855,-96714203,481339,3,grass,crowberry-mat,0,220,49,-1,0,-477339
-75760972,-96713897,481553,3,grass,sheeps-fescue,0,240,47,-1,0,-477553
-75752461,-96714077,481339,3,flower,wild-thyme,0,240,47,-1,0,-477339
-75751235,-96714097,481330,3,grass,woolly-fringe-moss,0,220,47,-1,0,-477330
-75750592,-96713991,481497,3,bush,juniper-scrub,0,1100,48,-1,0,-477497
-75749290,-96714400,481466,3,grass,reindeer-lichen,0,240,47,-1,0,-477466
-75748201,-96714182,481502,3,reed,tussock-cottongrass,0,500,47,-1,0,-477502
-75746111,-96713638,481659,3,grass,crowberry-mat,0,220,50,-1,0,-477659
-75745280,-96713673,481752,3,grass,crowberry-mat,0,220,51,-1,0,-477752
-75740321,-96713992,481742,3,grass,sheeps-fescue,0,240,54,-1,0,-477742
-75736396,-96713941,482312,3,grass,reindeer-lichen,0,240,57,-1,0,-478312
-75734729,-96713850,482357,3,bush,dwarf-birch,0,800,58,-1,0,-478357
-75732710,-96714017,482515,3,flower,prairie-lupine,0,900,58,-1,0,-478515
-75729999,-96713880,482491,3,bush,arctic-willow-thicket,0,500,59,-1,0,-478491
-75729342,-96713914,482608,3,grass,woolly-fringe-moss,0,220,58,-1,0,-478608
-75728650,-96714359,482710,3,bush,arctic-willow-thicket,0,500,58,-1,0,-478710
-75984030,-96713089,471857,3,bush,arctic-willow-thicket,0,500,94,-1,0,-467857
-75980069,-96712842,471794,3,bush,dwarf-birch,0,800,81,-1,0,-467794
-75979123,-96713141,471969,3,bush,dwarf-birch,0,800,83,-1,0,-467969
-75975488,-96713350,472023,3,grass,reindeer-lichen,0,240,87,-1,0,-468023
-75972218,-96713358,471930,3,grass,crowberry-mat,0,220,84,-1,0,-467930
-75971310,-96713466,471657,3,grass,woolly-fringe-moss,0,220,83,-1,0,-467657
-75970071,-96713024,471671,3,grass,crowberry-mat,0,220,81,-1,0,-467671
-75959764,-96712842,471467,3,grass,woolly-fringe-moss,0,220,77,-1,0,-467467
